Week,Rank,Artist,Weekly Views
2024-02-04,87,먼데이 키즈(Monday Kiz),1380054
2024-02-04,88,OFFICIAL HIGE DANDISM,1362401
2024-02-04,89,티아라,1358106
2024-02-04,90,미노이,1349790
2024-02-04,91,Yuuri,1337614
2024-02-04,92,루시,1320418
2024-02-04,93,League of Legends,1319759
2024-02-04,94,박재범,1305312
2024-02-04,95,마크툽,1301433
2024-02-04,96,케이윌,1298252
2024-02-04,97,파테코,1289222
2024-02-04,98,G-DRAGON,1286553
2024-02-04,99,BE'O (비오),1278792
2024-02-04,100,김나영,1276642
2024-01-28,1,아이유(IU),10952846
2024-01-28,2,(여자)아이들,9329812
2024-01-28,3,IVE,7324600
2024-01-28,4,NewJeans,7081615
2024-01-28,5,태연,6867535
2024-01-28,6,aespa,6117893
2024-01-28,7,르세라핌,5816241
2024-01-28,8,AKMU (악뮤),4915850
2024-01-28,9,세븐틴(SEVENTEEN),4694597
2024-01-28,10,임영웅,4630402
2024-01-28,11,엔믹스,4523590
2024-01-28,12,RIIZE,4395079
2024-01-28,13,윤하,4370762
2024-01-28,14,릴러말즈(Leellamarz),4196134
2024-01-28,15,이무진,3806769
2024-01-28,16,임재현,3654038
2024-01-28,17,볼빨간사춘기,3564017
2024-01-28,18,DAY6(데이식스),3558201
2024-01-28,19,BTS(방탄소년단),3506035
2024-01-28,20,성시경,3357975
2024-01-28,21,정국,3332961
2024-01-28,22,요아소비,3186706
2024-01-28,23,BIGBANG,3159213
2024-01-28,24,그루비룸,3061718
2024-01-28,25,10CM,3046160
2024-01-28,26,VIVIZ (비비지),2931239
2024-01-28,27,너드커넥션,2893926
2024-01-28,28,ITZY,2796688
2024-01-28,29,BLACKPINK,2712739
2024-01-28,30,KISS OF LIFE,2683944
2024-01-28,31,헤이즈(Heize),2629229
2024-01-28,32,Kenshi Yonezu(켄시 요네즈/米津 玄師),2624028
2024-01-28,33,BIG Naughty (서동현),2600251
2024-01-28,34,Charlie Puth,2488841
2024-01-28,35,안세하,2466172
2024-01-28,36,Red Velvet,2357070
2024-01-28,37,QWER,2268211
2024-01-28,38,규현(KYUHYUN),2201306
2024-01-28,39,로이킴,2193883
2024-01-28,40,최유리,2165847
2024-01-28,41,츄,2140109
2024-01-28,42,M.C the MAX,2131549
2024-01-28,43,창모(CHANGMO),2123831
2024-01-28,44,스트레이 키즈,2117226
2024-01-28,45,박재정,2100114
2024-01-28,46,Creepy Nuts,2094307
2024-01-28,47,MC 몽,2074669
2024-01-28,48,디셈버(December),2056262
2024-01-28,49,Justin Bieber(저스틴 비버),2018567
2024-01-28,50,미노이,1993001
2024-01-28,51,잔나비,1991822
2024-01-28,52,#안녕,1959168
2024-01-28,53,싸이(PSY),1935023
2024-01-28,54,멜로망스(MeloMance),1900224
2024-01-28,55,폴킴(Paul Kim),1899571
2024-01-28,56,다비치,1881908
2024-01-28,57,백예린,1871604
2024-01-28,58,김승민,1822746
2024-01-28,59,Ariana Grande(아리아나 그란데),1810827
2024-01-28,60,범진 BUMJIN,1802879
2024-01-28,61,지아,1771080
2024-01-28,62,화곡동 청개구리,1758795
2024-01-28,63,TWICE(트와이스),1755697
2024-01-28,64,이찬원,1708680
2024-01-28,65,Paul Blanco,1687680
2024-01-28,66,The Weeknd (위켄드),1671612
2024-01-28,67,크러쉬,1671113
2024-01-28,68,Ed Sheeran(에드 시런),1646016
2024-01-28,69,소수빈,1637746
2024-01-28,70,허각,1622518
2024-01-28,71,Lauv(라우브),1619797
2024-01-28,72,카더가든,1581089
2024-01-28,73,STAYC(스테이씨),1580708
2024-01-28,74,Taylor Swift,1570044
2024-01-28,75,ASH ISLAND,1562459
2024-01-28,76,NCT DREAM,1536079
2024-01-28,77,박효신,1517489
2024-01-28,78,NCT 127,1489661
2024-01-28,79,비투비,1482052
2024-01-28,80,에픽하이(EPIK HIGH),1448076
2024-01-28,81,EXO,1446132
2024-01-28,82,TWS (투어스),1444534
2024-01-28,83,다이나믹 듀오,1442223
2024-01-28,84,aimyon,1410328
2024-01-28,85,Alan Walker,1402613
2024-01-28,86,SG워너비,1393236
2024-01-28,87,제니,1387331
2024-01-28,88,루시,1381413
2024-01-28,89,OFFICIAL HIGE DANDISM,1368493
2024-01-28,90,버즈,1330564
2024-01-28,91,League of Legends,1326288
2024-01-28,92,BABYMONSTER,1316934
2024-01-28,93,Yorushika(ヨルシカ),1308779
2024-01-28,94,킹 누,1279278
2024-01-28,95,검정치마,1276616
2024-01-28,96,김나영,1264614
2024-01-28,97,Yuuri,1262442
2024-01-28,98,티아라,1255551
2024-01-28,99,경서예지,1242711
2024-01-28,100,임한별,1236519
2024-01-21,1,아이유(IU),8115124
2024-01-21,2,NewJeans,7309846
2024-01-21,3,IVE,7159010
2024-01-21,4,aespa,6252558
2024-01-21,5,르세라핌,5918110
2024-01-21,6,태연,5879915
2024-01-21,7,AKMU (악뮤),5239841
2024-01-21,8,RIIZE,5034447
2024-01-21,9,(여자)아이들,4750158
2024-01-21,10,세븐틴(SEVENTEEN),4678412
2024-01-21,11,윤하,4544604
2024-01-21,12,임영웅,4207587
2024-01-21,13,이무진,4067553
2024-01-21,14,엔믹스,3995909
2024-01-21,15,임재현,3983840
2024-01-21,16,볼빨간사춘기,3747610
2024-01-21,17,성시경,3672035
2024-01-21,18,DAY6(데이식스),3630453
2024-01-21,19,릴러말즈(Leellamarz),3614325
2024-01-21,20,BTS(방탄소년단),3482221
2024-01-21,21,정국,3381662
2024-01-21,22,요아소비,3312359
2024-01-21,23,BIGBANG,3022760
2024-01-21,24,너드커넥션,3019796
2024-01-21,25,VIVIZ (비비지),2993444
2024-01-21,26,헤이즈(Heize),2912826
2024-01-21,27,ITZY,2811297
2024-01-21,28,BIG Naughty (서동현),2786498
2024-01-21,29,안세하,2736718
2024-01-21,30,KISS OF LIFE,2695644
2024-01-21,31,Kenshi Yonezu(켄시 요네즈/米津 玄師),2627464
2024-01-21,32,BLACKPINK,2621553
2024-01-21,33,QWER,2586027
2024-01-21,34,규현(KYUHYUN),2560379
2024-01-21,35,Charlie Puth,2496781
2024-01-21,36,10CM,2486454
2024-01-21,37,박재정,2449510
2024-01-21,38,츄,2447968
2024-01-21,39,Red Velvet,2370350
2024-01-21,40,잔나비,2328281
2024-01-21,41,로이킴,2279593
2024-01-21,42,폴킴(Paul Kim),2262592
2024-01-21,43,스트레이 키즈,2247043
2024-01-21,44,디셈버(December),2207830
2024-01-21,45,최유리,2131952
2024-01-21,46,M.C the MAX,2124665
2024-01-21,47,Justin Bieber(저스틴 비버),2014376
2024-01-21,48,MC 몽,1997214
2024-01-21,49,Ariana Grande(아리아나 그란데),1981560
2024-01-21,50,멜로망스(MeloMance),1954928
2024-01-21,51,Paul Blanco,1954086
2024-01-21,52,범진 BUMJIN,1953393
2024-01-21,53,싸이(PSY),1889537
2024-01-21,54,백예린,1828335
2024-01-21,55,지아,1823615
2024-01-21,56,다비치,1795979
2024-01-21,57,김승민,1788384
2024-01-21,58,크러쉬,1727266
2024-01-21,59,TWICE(트와이스),1671646
2024-01-21,60,The Weeknd (위켄드),1647140
2024-01-21,61,ASH ISLAND,1642449
2024-01-21,62,Ed Sheeran(에드 시런),1627696
2024-01-21,63,Lauv(라우브),1616861
2024-01-21,64,STAYC(스테이씨),1613120
2024-01-21,65,이찬원,1603757
2024-01-21,66,창모(CHANGMO),1598284
2024-01-21,67,허각,1586867
2024-01-21,68,소수빈,1586463
2024-01-21,69,카더가든,1580769
2024-01-21,70,박효신,1571821
2024-01-21,71,Taylor Swift,1568501
2024-01-21,72,에픽하이(EPIK HIGH),1534639
2024-01-21,73,EXO,1533644
2024-01-21,74,NCT DREAM,1512301
2024-01-21,75,제니,1507342
2024-01-21,76,#안녕,1494289
2024-01-21,77,NCT 127,1492213
2024-01-21,78,League of Legends,1462053
2024-01-21,79,다이나믹 듀오,1453811
2024-01-21,80,비투비,1443549
2024-01-21,81,aimyon,1422024
2024-01-21,82,루시,1418031
2024-01-21,83,미노이,1404947
2024-01-21,84,Creepy Nuts,1402321
2024-01-21,85,SG워너비,1377504
2024-01-21,86,투모로우바이투게더,1371840
2024-01-21,87,킹 누,1348674
2024-01-21,88,OFFICIAL HIGE DANDISM,1343847
2024-01-21,89,Gitae,1331434
2024-01-21,90,Yorushika(ヨルシカ),1326109
2024-01-21,91,버즈,1296050
2024-01-21,92,DEAN(딘),1284818
2024-01-21,93,홍이삭,1283509
2024-01-21,94,임한별,1282525
2024-01-21,95,기리보이(Giriboy),1280797
2024-01-21,96,김나영,1264876
2024-01-21,97,Yuuri,1263452
2024-01-21,98,dori,1259089
2024-01-21,99,양홍원,1236862
2024-01-21,100,Zion.T,1233540
2024-01-14,1,NewJeans,7764955
2024-01-14,2,aespa,6969301
2024-01-14,3,IVE,6636944
2024-01-14,4,AKMU (악뮤),6491506
2024-01-14,5,르세라핌,5961044
2024-01-14,6,태연,5136052
2024-01-14,7,윤하,4836042
2024-01-14,8,임영웅,4826318
2024-01-14,9,아이유(IU),4735797
2024-01-14,10,세븐틴(SEVENTEEN),4567661
2024-01-14,11,RIIZE,4181552
2024-01-14,12,볼빨간사춘기,3938662
2024-01-14,13,성시경,3817942
2024-01-14,14,이무진,3681882
2024-01-14,15,릴러말즈(Leellamarz),3655905
2024-01-14,16,DAY6(데이식스),3600316
2024-01-14,17,엔믹스,3587289
2024-01-14,18,정국,3517551
2024-01-14,19,BTS(방탄소년단),3428761
2024-01-14,20,요아소비,3409253
2024-01-14,21,BIG Naughty (서동현),3149692
2024-01-14,22,BIGBANG,3068698
2024-01-14,23,잔나비,3051075
2024-01-14,24,임재현,2986697
2024-01-14,25,폴킴(Paul Kim),2785109
2024-01-14,26,VIVIZ (비비지),2767809
2024-01-14,27,BLACKPINK,2722435
2024-01-14,28,헤이즈(Heize),2695620
2024-01-14,29,너드커넥션,2651550
2024-01-14,30,ITZY,2624634
2024-01-14,31,Charlie Puth,2596236
2024-01-14,32,Kenshi Yonezu(켄시 요네즈/米津 玄師),2595873
2024-01-14,33,(여자)아이들,2498786
2024-01-14,34,Red Velvet,2475320
2024-01-14,35,박재정,2465153
2024-01-14,36,10CM,2398879
2024-01-14,37,QWER,2381863
2024-01-14,38,멜로망스(MeloMance),2237356
2024-01-14,39,KISS OF LIFE,2194917
2024-01-14,40,로이킴,2146738
2024-01-14,41,스트레이 키즈,2143483
2024-01-14,42,최유리,2121252
2024-01-14,43,M.C the MAX,2116081
2024-01-14,44,League of Legends,2116073
2024-01-14,45,디셈버(December),2113719
2024-01-14,46,MC 몽,2105700
2024-01-14,47,Justin Bieber(저스틴 비버),2041882
2024-01-14,48,Ariana Grande(아리아나 그란데),2022729
2024-01-14,49,다비치,2019289
2024-01-14,50,크러쉬,1981061
2024-01-14,51,에픽하이(EPIK HIGH),1964290
2024-01-14,52,백예린,1921788
2024-01-14,53,싸이(PSY),1916676
2024-01-14,54,지아,1901612
2024-01-14,55,ASH ISLAND,1865895
2024-01-14,56,창모(CHANGMO),1836685
2024-01-14,57,규현(KYUHYUN),1836291
2024-01-14,58,TWICE(트와이스),1752877
2024-01-14,59,EXO,1752167
2024-01-14,60,츄,1742657
2024-01-14,61,카더가든,1711861
2024-01-14,62,Ed Sheeran(에드 시런),1700454
2024-01-14,63,Lauv(라우브),1693943
2024-01-14,64,STAYC(스테이씨),1692906
2024-01-14,65,박효신,1680209
2024-01-14,66,이찬원,1672986
2024-01-14,67,범진 BUMJIN,1670611
2024-01-14,68,The Weeknd (위켄드),1656371
2024-01-14,69,다이나믹 듀오,1651731
2024-01-14,70,허각,1632115
2024-01-14,71,NCT DREAM,1601185
2024-01-14,72,김승민,1590983
2024-01-14,73,Taylor Swift,1586147
2024-01-14,74,NCT 127,1584280
2024-01-14,75,기리보이(Giriboy),1563439
2024-01-14,76,루시,1540061
2024-01-14,77,Paul Blanco,1535105
2024-01-14,78,비투비,1532262
2024-01-14,79,허용별 (허각，신용재，임한별),1519908
2024-01-14,80,SG워너비,1502122
2024-01-14,81,DEAN(딘),1484844
2024-01-14,82,제니,1432165
2024-01-14,83,마크툽,1412977
2024-01-14,84,BE'O (비오),1405971
2024-01-14,85,Zion.T,1397171
2024-01-14,86,지코(ZICO),1384362
2024-01-14,87,장범준,1382965
2024-01-14,88,이세계아이돌,1369344
2024-01-14,89,박재범,1358174
2024-01-14,90,aimyon,1357940
2024-01-14,91,킹 누,1349123
2024-01-14,92,버즈,1319734
2024-01-14,93,OFFICIAL HIGE DANDISM,1315811
2024-01-14,94,Yorushika(ヨルシカ),1314453
2024-01-14,95,G-DRAGON,1294616
2024-01-14,96,#안녕,1275410
2024-01-14,97,임한별,1274742
2024-01-14,98,검정치마,1271999
2024-01-14,99,Yuuri,1271203
2024-01-14,100,미노이,1265999
2024-01-07,1,NewJeans,8852744
2024-01-07,2,르세라핌,7272233
2024-01-07,3,IVE,7144029
2024-01-07,4,aespa,6542668
2024-01-07,5,AKMU (악뮤),6182981
2024-01-07,6,태연,5533080
2024-01-07,7,성시경,5432661
2024-01-07,8,윤하,5097306
2024-01-07,9,볼빨간사춘기,4892293
2024-01-07,10,아이유(IU),4761555
2024-01-07,11,임영웅,4731862
2024-01-07,12,세븐틴(SEVENTEEN),4707616
2024-01-07,13,RIIZE,4673250
2024-01-07,14,이무진,4089183
2024-01-07,15,DAY6(데이식스),4014770
2024-01-07,16,정국,3900106
2024-01-07,17,요아소비,3590352
2024-01-07,18,릴러말즈(Leellamarz),3547784
2024-01-07,19,폴킴(Paul Kim),3537497
2024-01-07,20,BTS(방탄소년단),3403201
2024-01-07,21,임재현,3300753
2024-01-07,22,BIG Naughty (서동현),3231884
2024-01-07,23,QWER,3217858
2024-01-07,24,BIGBANG,3119199
2024-01-07,25,BLACKPINK,2902317
2024-01-07,26,VIVIZ (비비지),2893703
2024-01-07,27,헤이즈(Heize),2872939
2024-01-07,28,너드커넥션,2850239
2024-01-07,29,Red Velvet,2678987
2024-01-07,30,Kenshi Yonezu(켄시 요네즈/米津 玄師),2607299
2024-01-07,31,박재정,2596776
2024-01-07,32,Charlie Puth,2536503
2024-01-07,33,(여자)아이들,2490515
2024-01-07,34,EXO,2455667
2024-01-07,35,멜로망스(MeloMance),2424860
2024-01-07,36,크러쉬,2403336
2024-01-07,37,ITZY,2370189
2024-01-07,38,로이킴,2366400
2024-01-07,39,최유리,2339629
2024-01-07,40,잔나비,2332816
2024-01-07,41,MC 몽,2258371
2024-01-07,42,다비치,2251129
2024-01-07,43,10CM,2239252
2024-01-07,44,ASH ISLAND,2150759
2024-01-07,45,스트레이 키즈,2144642
2024-01-07,46,범진 BUMJIN,2136066
2024-01-07,47,Justin Bieber(저스틴 비버),2079744
2024-01-07,48,M.C the MAX,2058577
2024-01-07,49,싸이(PSY),2045637
2024-01-07,50,디셈버(December),2013708
2024-01-07,51,엔믹스,1981315
2024-01-07,52,백예린,1943439
2024-01-07,53,다이나믹 듀오,1929147
2024-01-07,54,버즈,1924443
2024-01-07,55,League of Legends,1838854
2024-01-07,56,TWICE(트와이스),1791920
2024-01-07,57,허각,1791903
2024-01-07,58,Lauv(라우브),1785697
2024-01-07,59,STAYC(스테이씨),1770193
2024-01-07,60,창모(CHANGMO),1744160
2024-01-07,61,이찬원,1722937
2024-01-07,62,제니,1706429
2024-01-07,63,Zion.T,1694883
2024-01-07,64,NCT 127,1687136
2024-01-07,65,박효신,1672019
2024-01-07,66,SG워너비,1660181
2024-01-07,67,Ed Sheeran(에드 시런),1654379
2024-01-07,68,NCT DREAM,1653476
2024-01-07,69,카더가든,1648256
2024-01-07,70,지아,1632318
2024-01-07,71,Taylor Swift,1621785
2024-01-07,72,The Weeknd (위켄드),1615132
2024-01-07,73,KISS OF LIFE,1606460
2024-01-07,74,비투비,1596959
2024-01-07,75,루시,1574625
2024-01-07,76,DEAN(딘),1569395
2024-01-07,77,BABYMONSTER,1521142
2024-01-07,78,BE'O (비오),1498751
2024-01-07,79,Paul Blanco,1467343
2024-01-07,80,기리보이(Giriboy),1426265
2024-01-07,81,에픽하이(EPIK HIGH),1422130
2024-01-07,82,박재범,1404221
2024-01-07,83,Ariana Grande(아리아나 그란데),1398581
2024-01-07,84,킹 누,1389927
2024-01-07,85,Gitae,1384013
2024-01-07,86,#안녕,1375170
2024-01-07,87,검정치마,1372341
2024-01-07,88,aimyon,1368251
2024-01-07,89,임한별,1363198
2024-01-07,90,경서예지,1354606
2024-01-07,91,마크툽,1334405
2024-01-07,92,OFFICIAL HIGE DANDISM,1313448
2024-01-07,93,권진아,1312150
2024-01-07,94,TOIL,1292480
2024-01-07,95,이세계아이돌,1278459
2024-01-07,96,장범준,1263054
2024-01-07,97,이영지,1238828
2024-01-07,98,파테코,1232431
2024-01-07,99,Yorushika(ヨルシカ),1227328
2024-01-07,100,나얼,1212065
2023-12-31,1,NewJeans,9331510
2023-12-31,2,IVE,7712545
2023-12-31,3,aespa,6875313
2023-12-31,4,르세라핌,6713240
2023-12-31,5,AKMU (악뮤),6491525
2023-12-31,6,성시경,5341703
2023-12-31,7,태연,5253007
2023-12-31,8,볼빨간사춘기,5164168
2023-12-31,9,아이유(IU),5129546
2023-12-31,10,세븐틴(SEVENTEEN),4609099
2023-12-31,11,임영웅,4558860
2023-12-31,12,윤하,4320893
2023-12-31,13,정국,4263646
2023-12-31,14,DAY6(데이식스),3727733
2023-12-31,15,이무진,3714188
2023-12-31,16,폴킴(Paul Kim),3692404
2023-12-31,17,릴러말즈(Leellamarz),3676871
2023-12-31,18,요아소비,3572076
2023-12-31,19,BTS(방탄소년단),3468583
2023-12-31,20,QWER,3233021
2023-12-31,21,BIG Naughty (서동현),3222669
2023-12-31,22,BIGBANG,3145248
2023-12-31,23,Red Velvet,2995667
2023-12-31,24,EXO,2915389
2023-12-31,25,BLACKPINK,2860266
2023-12-31,26,임재현,2849141
2023-12-31,27,로이킴,2808597
2023-12-31,28,VIVIZ (비비지),2763350
2023-12-31,29,헤이즈(Heize),2730222
2023-12-31,30,(여자)아이들,2711870
2023-12-31,31,다비치,2627020
2023-12-31,32,Kenshi Yonezu(켄시 요네즈/米津 玄師),2569560
2023-12-31,33,Charlie Puth,2532846
2023-12-31,34,최유리,2524400
2023-12-31,35,크러쉬,2494543
2023-12-31,36,너드커넥션,2489052
2023-12-31,37,멜로망스(MeloMance),2368385
2023-12-31,38,10CM,2318413
2023-12-31,39,박재정,2315710
2023-12-31,40,범진 BUMJIN,2270299
2023-12-31,41,잔나비,2252971
2023-12-31,42,RIIZE,2180554
2023-12-31,43,League of Legends,2177221
2023-12-31,44,ASH ISLAND,2171761
2023-12-31,45,M.C the MAX,2139174
2023-12-31,46,스트레이 키즈,2119134
2023-12-31,47,Zion.T,2096866
2023-12-31,48,Justin Bieber(저스틴 비버),1958078
2023-12-31,49,싸이(PSY),1945238
2023-12-31,50,백예린,1928690
2023-12-31,51,STAYC(스테이씨),1911928
2023-12-31,52,엔믹스,1878528
2023-12-31,53,TWICE(트와이스),1867041
2023-12-31,54,다이나믹 듀오,1866765
2023-12-31,55,디셈버(December),1863640
2023-12-31,56,허각,1860354
2023-12-31,57,카더가든,1816405
2023-12-31,58,SG워너비,1811000
2023-12-31,59,창모(CHANGMO),1809625
2023-12-31,60,NCT 127,1799231
2023-12-31,61,MC 몽,1781506
2023-12-31,62,이찬원,1756482
2023-12-31,63,지아,1754728
2023-12-31,64,NCT DREAM,1741462
2023-12-31,65,Lauv(라우브),1741432
2023-12-31,66,ITZY,1726893
2023-12-31,67,비투비,1710821
2023-12-31,68,제니,1698372
2023-12-31,69,박효신,1637080
2023-12-31,70,Ed Sheeran(에드 시런),1567261
2023-12-31,71,Taylor Swift,1548157
2023-12-31,72,마크툽,1547284
2023-12-31,73,루시,1541451
2023-12-31,74,The Weeknd (위켄드),1537809
2023-12-31,75,에픽하이(EPIK HIGH),1534102
2023-12-31,76,BE'O (비오),1525872
2023-12-31,77,임한별,1525133
2023-12-31,78,기리보이(Giriboy),1524131
2023-12-31,79,버즈,1504164
2023-12-31,80,#안녕,1485567
2023-12-31,81,DEAN(딘),1476403
2023-12-31,82,Ariana Grande(아리아나 그란데),1461444
2023-12-31,83,김나영,1414988
2023-12-31,84,검정치마,1387864
2023-12-31,85,미노이,1386931
2023-12-31,86,aimyon,1385897
2023-12-31,87,KISS OF LIFE,1383749
2023-12-31,88,Gitae,1383748
2023-12-31,89,TOIL,1376187
2023-12-31,90,킹 누,1372875
2023-12-31,91,경서예지,1368763
2023-12-31,92,박재범,1350868
2023-12-31,93,이세계아이돌,1335436
2023-12-31,94,경서,1320143
2023-12-31,95,OFFICIAL HIGE DANDISM,1314533
2023-12-31,96,BABYMONSTER,1299864
2023-12-31,97,파테코,1297062
2023-12-31,98,에일리(AILEE),1290029
2023-12-31,99,이영지,1233370
2023-12-31,100,이하이,1229751
2023-12-24,1,NewJeans,9175226
2023-12-24,2,IVE,7477998
2023-12-24,3,aespa,6710777
2023-12-24,4,아이유(IU),6083763
2023-12-24,5,르세라핌,5903877
2023-12-24,6,AKMU (악뮤),5402729
2023-12-24,7,태연,5377940
2023-12-24,8,성시경,5298740
2023-12-24,9,임영웅,4875981
2023-12-24,10,볼빨간사춘기,4801040
2023-12-24,11,정국,4561459
2023-12-24,12,EXO,4135152
2023-12-24,13,세븐틴(SEVENTEEN),3914846
2023-12-24,14,윤하,3762530
2023-12-24,15,BTS(방탄소년단),3607635
2023-12-24,16,DAY6(데이식스),3553136
2023-12-24,17,릴러말즈(Leellamarz),3516267
2023-12-24,18,요아소비,3490125
2023-12-24,19,다비치,3304119
2023-12-24,20,Red Velvet,3285956
2023-12-24,21,폴킴(Paul Kim),3194954
2023-12-24,22,BIGBANG,3176890
2023-12-24,23,이무진,3172891
2023-12-24,24,BLACKPINK,2999113
2023-12-24,25,BIG Naughty (서동현),2884806
2023-12-24,26,헤이즈(Heize),2664069
2023-12-24,27,(여자)아이들,2650961
2023-12-24,28,Charlie Puth,2625059
2023-12-24,29,10CM,2613762
2023-12-24,30,크러쉬,2573199
2023-12-24,31,Kenshi Yonezu(켄시 요네즈/米津 玄師),2546596
2023-12-24,32,로이킴,2509037
2023-12-24,33,M.C the MAX,2508389
2023-12-24,34,최유리,2382952
2023-12-24,35,TWICE(트와이스),2357957
2023-12-24,36,QWER,2301244
2023-12-24,37,멜로망스(MeloMance),2276094
2023-12-24,38,Ariana Grande(아리아나 그란데),2248274
2023-12-24,39,SG워너비,2233415
2023-12-24,40,Zion.T,2228983
2023-12-24,41,백예린,2226467
2023-12-24,42,허각,2209487
2023-12-24,43,Justin Bieber(저스틴 비버),2142843
2023-12-24,44,박효신,2136105
2023-12-24,45,비투비,2134019
2023-12-24,46,NCT 127,2118487
2023-12-24,47,ASH ISLAND,2079061
2023-12-24,48,잔나비,2007388
2023-12-24,49,카더가든,1988019
2023-12-24,50,VIVIZ (비비지),1969219
2023-12-24,51,League of Legends,1951949
2023-12-24,52,너드커넥션,1914065
2023-12-24,53,스트레이 키즈,1894523
2023-12-24,54,창모(CHANGMO),1886744
2023-12-24,55,싸이(PSY),1886712
2023-12-24,56,이찬원,1872683
2023-12-24,57,머라이어 캐리,1840390
2023-12-24,58,MC 몽,1822374
2023-12-24,59,STAYC(스테이씨),1797157
2023-12-24,60,디셈버(December),1752290
2023-12-24,61,NCT DREAM,1746999
2023-12-24,62,Lauv(라우브),1710039
2023-12-24,63,기리보이(Giriboy),1703589
2023-12-24,64,RIIZE,1675009
2023-12-24,65,엔믹스,1671804
2023-12-24,66,에픽하이(EPIK HIGH),1648516
2023-12-24,67,노을,1632225
2023-12-24,68,다이나믹 듀오,1613700
2023-12-24,69,ITZY,1606769
2023-12-24,70,지아,1605826
2023-12-24,71,Ed Sheeran(에드 시런),1597078
2023-12-24,72,임재현,1590453
2023-12-24,73,김나영,1585284
2023-12-24,74,Sia(시아),1581810
2023-12-24,75,박재정,1571383
2023-12-24,76,TOIL,1558671
2023-12-24,77,BE'O (비오),1521977
2023-12-24,78,버즈,1491579
2023-12-24,79,The Weeknd (위켄드),1489777
