date,Rank,New_Artist,Title,Production,Runtime,Genre,Weekly Views,n_score,g_score,ky_chart_on
2023-10-01,27,르세라핌,UNFORGIVEN (feat. Nile Rodgers),쏘스뮤직,3:02,가요 / 댄스,4335304.0,15.0232,21.0,False
2023-10-01,28,악뮤,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",YG Entertainment,4:50,가요 / 발라드,11053352.0,76.40452,87.0,False
2023-10-01,29,정국,Still With You,BIGHIT MUSIC,4:00,가요 / R&B/소울,7296860.0,64.77082,61.0,False
2023-10-01,30,폴 블랑코,Summer (Feat. 비오 (비오)),Ambition Musik,3:20,가요 / 랩/힙합,1914237.0,70.6925,0.0,False
2023-10-01,31,서동현,Vancouver 2,H1GHR MUSIC,3:22,가요 / 락,4088242.0,100.0,70.0,False
2023-10-01,32,아이브,After LIKE,스타쉽엔터테인먼트,2:57,가요 / 댄스,9619194.0,58.96604,46.0,False
2023-10-01,33,뉴진스,OMG,ADOR,3:32,가요 / 댄스,10594372.0,10.07439,7.0,False
2023-10-01,34,성시경,너의 모든 순간,SBS 콘텐츠허브,4:03,OST / 드라마,3182968.0,38.44998,12.0,False
2023-10-01,35,뉴진스,Attention,ADOR,2:58,가요 / 댄스,10594372.0,10.07439,7.0,False
2023-10-01,35,뉴진스,Attention,ADOR,2:58,가요 / 댄스,10594372.0,10.07439,13.0,False
2023-10-01,36,임영웅,사랑은 늘 도망가,모스트콘텐츠,4:03,OST / 드라마,5206668.0,62.29931,33.0,False
2023-10-01,37,아이브,LOVE DIVE,스타쉽엔터테인먼트,2:57,가요 / 댄스,9619194.0,58.96604,46.0,False
2023-10-01,38,있지,CAKE,JYP Entertainment,3:19,가요 / 랩/힙합,2506828.0,19.37291,47.0,False
2023-10-01,39,잔나비,주저하는 연인들을 위해,페포니 뮤직,4:25,가요 / 인디,3216975.0,11.94621,29.0,True
2023-10-01,40,아이브,I WANT,스타쉽엔터테인먼트,3:01,가요 / 댄스,9619194.0,58.96604,46.0,False
2023-10-01,41,디케이,심(心),방구석 캐스팅,4:17,가요 / 락,0.0,50.09575,12.0,False
2023-10-01,42,탑현,나에게 그대만이,레이벡스,3:11,가요 / 발라드,0.0,58.5486,0.0,False
2023-10-01,43,멜로망스,사랑인가 봐,플렉스엠,3:05,OST / 드라마,2274284.0,68.74771,6.0,False
2023-10-01,44,찰리 푸스,Dangerously,Artist Partners,3:19,POP / 팝,3456353.0,16.51501,13.0,False
2023-10-01,45,하이키,건물 사이에 피어난 장미 (Rose Blossom),GLG,3:16,가요 / 댄스,0.0,33.18626,0.0,False
2023-10-01,46,뷔,Slow Dancing,BIGHIT MUSIC,3:07,가요 / R&B/소울,9619194.0,52.03991,0.0,False
2023-10-01,47,스테이씨,Teddy Bear,하이업엔터테인먼트,3:10,가요 / 댄스,2937867.0,79.92148,15.0,False
2023-10-01,48,세븐틴,손오공,플레디스,3:20,가요 / 댄스,3714506.0,41.07944,57.0,False
2023-10-01,49,김민석,취중고백,프로젝트 리본,3:48,가요 / 발라드,0.0,28.48321,39.0,False
2023-10-01,50,지수,꽃,YG Entertainment,2:53,가요 / 댄스,0.0,47.18695,74.0,False
2023-10-01,50,지수,꽃,YG Entertainment,2:53,가요 / 댄스,0.0,47.18695,6.0,False
2023-10-01,51,뉴진스,Cool With You,ADOR,2:28,가요 / 댄스,10594372.0,10.07439,7.0,False
2023-10-01,52,뷔,Love Me Again,BIGHIT MUSIC,3:02,가요 / R&B/소울,9619194.0,52.03991,0.0,False
2023-10-01,53,엔시티 유,Baggy Jeans,SM Entertainment,3:31,가요 / 댄스,1492492.0,33.91053,0.0,False
2023-10-01,54,임한별,사랑하지 않아서 그랬어,플렉스엠,3:44,가요 / 발라드,1530717.0,16.92193,4.0,False
2023-10-01,55,디오,Somebody,SM Entertainment,2:39,가요 / 블루스/포크,0.0,67.25827,47.0,False
2023-10-01,55,디오,Somebody,SM Entertainment,2:39,가요 / 블루스/포크,0.0,67.25827,61.0,False
2023-10-01,56,허각,물론,니즈뮤직,3:44,가요 / 발라드,2327577.0,34.9415,71.0,False
2023-10-01,57,디오,별 떨어진다 (I Do),SM Entertainment,2:43,가요 / 발라드,0.0,67.25827,47.0,False
2023-10-01,60,크러쉬,Click Like (Prod. Crush) (Feat. Paul Blanco),Stone Music Entertainment,2:46,가요 / R&B/소울,1789308.0,10.31765,22.0,False
2023-10-01,61,에스파,Better Things,SM Entertainment,3:23,가요 / 댄스,4592750.0,25.61945,11.0,False
2023-10-01,62,이세계 아이돌,KIDDING,J Major,3:30,가요 / 전체,0.0,85.50489,79.0,False
2023-10-01,63,르세라핌,ANTIFRAGILE,쏘스뮤직,3:04,가요 / 댄스,4335304.0,15.0232,21.0,False
2023-10-01,64,찰리 푸스,I Don`t Think That I Like Her,Atlantic Records,3:09,POP / 팝,3456353.0,16.51501,13.0,False
2023-10-01,65,#안녕,해요 (2022),일팔 프로젝트,3:58,가요 / 발라드,0.0,14.32376,62.0,False
2023-10-01,66,부석순,파이팅 해야지 (Feat. 이영지),플레디스,3:25,가요 / 댄스,3714506.0,26.69555,3.0,False
2023-10-01,67,제니,You & Me,YG Entertainment,2:59,가요 / 댄스,0.0,25.08561,45.0,False
2023-10-01,68,케이시,사실말야내가말야그게그러니까말이야,넥스타엔터테인먼트,2:55,가요 / 발라드,1389356.0,52.23756,49.0,False
2023-10-01,69,우효,민들레 (single ver.),문화인,4:13,가요 / 인디,0.0,82.83978,72.0,False
2023-10-01,70,영탁,폼미쳤다,탁스튜디오,2:47,가요 / 댄스,1392209.0,100.0,94.0,False
2023-10-01,71,임영웅,모래 알갱이,물고기뮤직,3:40,가요 / 발라드,5206668.0,62.29931,33.0,False
2023-10-01,72,지민,Like Crazy,BIGHIT MUSIC,3:32,가요 / 댄스,0.0,39.54919,57.0,False
2023-10-01,74,엔시티 드림,Candy,SM Entertainment,3:37,가요 / 댄스,2086581.0,38.01724,2.0,False
2023-10-01,75,방탄소년단,Dynamite,BIGHIT MUSIC,3:19,가요 / 댄스,4316760.0,69.33471,14.0,False
2023-10-01,76,임영웅,우리들의 블루스,물고기뮤직,3:27,가요 / 발라드,5206668.0,62.29931,33.0,False
2023-10-01,77,피프티 피프티,Cupid,ATTRAKT,2:54,가요 / 댄스,0.0,13.1308,1.0,False
2023-10-01,78,폴킴,"모든 날, 모든 순간 (Every day, Every Moment)",SM Entertainment,3:31,OST / 드라마,1982240.0,5.12209,17.0,False
2023-10-01,79,이무진,잠깐 시간 될까,"BIGPLANETMADE, SWING ENTERTAINMENT",3:48,가요 / 락,1647060.0,32.26528,30.0,False
2023-10-01,80,바이브,가을 타나 봐,메이저나인,3:52,가요 / 발라드,0.0,70.77542,57.0,False
2023-10-01,81,찰리 푸스,That`s Hilarious,Atlantic Records UK,2:27,POP / 팝,3456353.0,16.51501,13.0,False
2023-10-01,82,제이세라,사랑의 바보,"투플원 엔터테인먼트, 제나두엔터테인먼트",3:54,가요 / 발라드,0.0,35.68439,0.0,False
2023-10-01,83,뉴진스,ASAP,ADOR,2:14,가요 / 댄스,10594372.0,10.07439,7.0,False
2023-10-01,84,지아,사랑..그게 뭔데,니즈뮤직,3:46,가요 / 발라드,1540778.0,44.89209,100.0,False
2023-10-01,85,케이시,너 밖엔 없더라,넥스타엔터테인먼트,3:45,가요 / 발라드,1389356.0,52.23756,49.0,False
2023-10-01,86,도자 캣,Paint The Town Red,Kemosabe Records/RCA Records,3:52,POP / 랩/힙합,1404231.0,94.51232,82.0,False
2023-10-01,87,임영웅,이제 나만 믿어요,"TV CHOSUN, 쇼플레이",4:03,가요 / 트로트,5206668.0,62.29931,33.0,False
2023-10-01,88,김호중,그중에 그대를 만나,캔버스뮤직,4:19,OST / 드라마,0.0,6.88207,3.0,False
2023-10-01,90,여자 아이들,TOMBOY,큐브엔터테인먼트,2:54,가요 / 락,3644521.0,21.96364,4.0,False
2023-10-01,90,여자 아이들,TOMBOY,큐브엔터테인먼트,2:54,가요 / 락,3644521.0,21.96364,15.0,False
2023-10-01,91,테이,Monologue,방구석 캐스팅,4:22,가요 / 발라드,0.0,58.06117,15.0,False
2023-10-01,92,뷔,Rainy Days,BIGHIT MUSIC,3:00,가요 / R&B/소울,9619194.0,52.03991,0.0,False
2023-10-01,93,임영웅,무지개,물고기뮤직,3:16,가요 / 전체,5206668.0,62.29931,33.0,False
2023-10-01,94,어거스트 디,사람 Pt.2 (feat. 아이유),BIGHIT MUSIC,3:34,가요 / R&B/소울,0.0,56.46437,0.0,False
2023-10-01,96,방탄소년단,봄날,BIGHIT MUSIC,4:34,가요 / 댄스,4316760.0,69.33471,14.0,False
2023-10-01,97,임영웅,다시 만날 수 있을까,물고기뮤직,4:34,가요 / 발라드,5206668.0,62.29931,33.0,False
2023-10-01,98,방탄소년단,Butter,BIGHIT MUSIC,2:44,가요 / 댄스,4316760.0,69.33471,14.0,False
2023-10-01,99,10cm,그라데이션,매직스트로베리사운드,3:21,가요 / 인디,3409747.0,28.77764,0.0,False
2023-10-01,100,릴러말즈,거리에서 (Feat. ASH ISLAND),Ambition Musik,3:29,가요 / 랩/힙합,3860190.0,29.83869,32.0,False
2023-10-01,101,너드커넥션,좋은 밤 좋은 꿈,ES Records,4:26,가요 / 인디,0.0,44.99054,59.0,False
2023-10-01,102,던,빛이 나는 너에게,AT AREA,2:55,가요 / R&B/소울,0.0,4.10324,87.0,False
2023-10-01,103,권은비,Underwater,울림 엔터테인먼트,2:51,가요 / 댄스,0.0,34.93176,45.0,False
2023-10-01,104,오마이걸,여름이 들려 (Summer Comes),WM엔터테인먼트,3:21,가요 / 전체,1672935.0,26.35738,43.0,False
2023-10-01,106,아이브,Off The Record,스타쉽엔터테인먼트,3:09,가요 / 댄스,9619194.0,58.96604,46.0,False
2023-10-01,107,경서,첫 키스에 내 심장은 120BPM,꿈의엔진,3:19,가요 / 인디,1470418.0,31.8368,28.0,False
2023-10-01,108,라이즈,Memories,SM Entertainment,2:58,가요 / 댄스,1664995.0,37.8457,40.0,False
2023-10-01,111,아이유,밤편지,"페이브엔터테인먼트,카카오 M",4:13,가요 / 발라드,7120192.0,32.8794,58.0,False
2023-10-01,112,악뮤,DINOSAUR,YG Entertainment,4:01,가요 / 일렉트로니카,11053352.0,76.40452,87.0,False
2023-10-01,113,찰리 푸스,That`s Not How This Works (feat. Dan + Shay),Atlantic Records,2:46,POP / 팝,3456353.0,16.51501,13.0,False
2023-10-01,115,보이넥스트도어,뭣 같아,KOZ 엔터테인먼트,2:55,가요 / 댄스,0.0,40.43425,16.0,False
2023-10-01,116,아이브,ELEVEN,스타쉽엔터테인먼트,2:58,가요 / 댄스,9619194.0,58.96604,46.0,False
2023-10-01,117,임재현,Heaven(2023),캔버스뮤직,4:40,OST / 드라마,0.0,11.08522,0.0,False
2023-10-01,118,성시경,희재,씨에스해피엔터테인먼트,4:42,OST / 한국영화,3182968.0,38.44998,12.0,True
2023-10-01,118,성시경,희재,씨에스해피엔터테인먼트,4:42,OST / 한국영화,3182968.0,38.44998,10.0,True
2023-10-01,119,서동현,정이라고 하자 (Feat. 10CM),H1GHR MUSIC,3:09,가요 / 인디,4088242.0,100.0,70.0,False
2023-10-01,120,여자 아이들,Nxde,큐브엔터테인먼트,2:58,가요 / 댄스,3644521.0,21.96364,4.0,False
2023-10-01,121,잔나비,가을밤에 든 생각,페포니 뮤직,3:07,가요 / 인디,3216975.0,11.94621,29.0,False
2023-10-01,122,블랙핑크,Shut Down,YG Entertainment,2:56,가요 / 랩/힙합,4260998.0,34.50899,10.0,False
2023-10-01,123,백아,첫사랑,Baek A,3:09,가요 / 블루스/포크,0.0,66.51126,27.0,False
2023-10-01,124,요아소비,アイドル,요아소비,3:33,J-POP / 팝,0.0,100.0,50.0,False
2023-10-01,125,임영웅,아버지,물고기뮤직,3:58,가요 / 발라드,5206668.0,62.29931,33.0,False
2023-10-01,126,경서,나의 X에게,꿈의엔진,3:08,가요 / 인디,1470418.0,31.8368,28.0,False
2023-10-01,127,릴러말즈,Trip (Feat. Hannah),STRAD,3:53,가요 / 랩/힙합,3860190.0,29.83869,32.0,False
2023-10-01,128,데이식스,한 페이지가 될 수 있게,JYP Entertainment,3:26,가요 / 락,2660238.0,7.43634,8.0,False
2023-10-01,129,임영웅,London Boy,물고기뮤직,4:04,가요 / 락,5206668.0,62.29931,33.0,False
2023-10-01,130,데이식스,예뻤어,JYP Entertainment,4:43,가요 / 락,2660238.0,7.43634,8.0,False
2023-10-01,131,엔시티 드림,ISTJ,SM Entertainment,3:05,가요 / 댄스,2086581.0,38.01724,2.0,False
2023-10-01,132,이마세,NIGHT DANCER,Universal Music,3:31,J-POP / 팝,0.0,80.5124,0.0,False
2023-10-01,134,최유리,숲,쇼파르엔터테인먼트,3:48,가요 / 인디,1594840.0,77.11066,39.0,False
2023-10-01,136,저스틴 비버,Off My Face,RBMG/Def Jam,2:37,POP / 팝,2567211.0,46.79637,10.0,False
2023-10-01,137,방탄소년단,Take Two,BIGHIT MUSIC,3:50,가요 / R&B/소울,4316760.0,69.33471,14.0,False
2023-10-01,140,김호중,빛이 나는 사람,생각엔터테인먼트,3:37,가요 / 발라드,0.0,6.88207,3.0,False
2023-10-01,141,서동현,Vancouver,H1GHR MUSIC,3:36,가요 / R&B/소울,4088242.0,100.0,70.0,False
2023-10-01,142,임영웅,Polaroid,물고기뮤직,3:26,가요 / 락,5206668.0,62.29931,33.0,False
2023-10-01,143,주호,내가 아니라도,IN A MILLION,4:08,가요 / 발라드,0.0,13.10261,4.0,False
2023-10-01,144,여자 아이들,Allergy,큐브엔터테인먼트,2:43,가요 / 댄스,3644521.0,21.96364,4.0,False
2023-10-01,145,김호중,나의 목소리로,생각엔터테인먼트,3:52,가요 / 발라드,0.0,6.88207,3.0,False
2023-10-01,146,방탄소년단,Permission to Dance,BIGHIT MUSIC,3:08,가요 / 댄스,4316760.0,69.33471,14.0,False
2023-10-01,147,비투비,그리워하다,큐브엔터테인먼트,3:57,가요 / 발라드,1801825.0,21.32075,55.0,False
2023-10-01,148,임영웅,인생찬가,물고기뮤직,3:53,가요 / 발라드,5206668.0,62.29931,33.0,False
2023-10-01,149,악뮤,오랜 날 오랜 밤,YG Entertainment,4:44,가요 / 블루스/포크,11053352.0,76.40452,87.0,False
2023-10-01,150,블랙핑크,Pink Venom,YG Entertainment,3:07,가요 / 랩/힙합,4260998.0,34.50899,10.0,False
2023-10-01,151,뉴진스,Cookie,ADOR,3:53,가요 / 댄스,10594372.0,10.07439,7.0,False
2023-10-01,152,르세라핌,FEARLESS,쏘스뮤직,2:48,가요 / 댄스,4335304.0,15.0232,21.0,False
2023-10-01,154,윤하,오르트구름,C9엔터테인먼트,3:27,가요 / 락,3931666.0,21.80381,10.0,False
2023-10-01,155,지코,새삥 (Prod. ZICO) (Feat. 호미들),Stone Music Entertainment,2:27,가요 / 랩/힙합,1439505.0,1.856,6.0,False
2023-10-01,156,멜로망스,선물,"민트페이퍼, 광합성",4:21,가요 / 인디,2274284.0,68.74771,6.0,False
2023-10-01,156,멜로망스,선물,"민트페이퍼, 광합성",4:21,가요 / 인디,2274284.0,68.74771,9.0,False
2023-10-01,157,앤 마리,2002,Atlantic Records UK,3:07,POP / 팝,0.0,52.45621,0.0,False
2023-10-01,158,정국,Seven (feat. Latto) - Explicit Ver.,BIGHIT MUSIC,3:04,가요 / 댄스,7296860.0,64.77082,61.0,False
2023-10-01,159,죠지,Boat,크래프트앤준,3:12,가요 / R&B/소울,0.0,34.33786,20.0,False
2023-10-01,160,성시경,거리에서,제로원인터랙티브,4:39,가요 / 발라드,3182968.0,38.44998,12.0,False
2023-10-01,161,경서,밤하늘의 별을(2020),꿈의엔진,3:37,가요 / 인디,1470418.0,31.8368,28.0,False
2023-10-01,162,키스 오브 라이프,Sugarcoat (NATTY Solo),S2 ENTERTAINMENT INC.,3:00,가요 / R&B/소울,0.0,5.59106,4.0,False
2023-10-01,163,WSG워너비,그때 그 순간 그대로 (그그그),MBC,3:43,가요 / 발라드,1597182.0,96.93181,0.0,False
2023-10-01,164,임영웅,A bientot,물고기뮤직,4:16,가요 / 랩/힙합,5206668.0,62.29931,33.0,False
2023-10-01,165,에일리,첫눈처럼 너에게 가겠다,"Stone Music Entertainment, 화앤담픽쳐스",3:50,OST / 드라마,1434650.0,11.584,100.0,False
2023-10-01,166,에스파,Next Level,SM Entertainment,3:42,가요 / 댄스,4592750.0,25.61945,11.0,False
2023-10-01,167,아이유,가을 아침,"페이브엔터테인먼트,카카오 M",3:39,가요 / 발라드,7120192.0,32.8794,58.0,False
2023-10-01,168,찰리 푸스,I Don`t Think That I Like Her,Atlantic Records,3:09,POP / 팝,3456353.0,16.51501,13.0,False
2023-10-01,169,백예린,Bye bye my blue,JYP Entertainment,3:24,가요 / R&B/소울,3018361.0,62.33163,24.0,False
2023-10-01,171,샘 스미스,I`m Not The Only One,Capitol Records,3:59,POP / 팝,0.0,9.80882,26.0,False
2023-10-01,171,샘 스미스,I`m Not The Only One,Capitol Records,3:59,POP / 팝,0.0,9.80882,100.0,False
2023-10-01,172,서동현,사랑이라 믿었던 것들은 (Feat. 이수현),H1GHR MUSIC,3:56,가요 / R&B/소울,4088242.0,100.0,70.0,False
2023-10-01,173,엔시티 드림,Yogurt Shake,SM Entertainment,3:18,가요 / 댄스,2086581.0,38.01724,2.0,False
2023-10-01,174,제로베이스원,In Bloom,WAKEONE,3:01,가요 / 댄스,0.0,71.1323,5.0,False
2023-10-01,175,임영웅,손이 참 곱던 그대,물고기뮤직,3:15,재즈 / 정통,5206668.0,62.29931,33.0,False
2023-10-01,176,임영웅,사랑해 진짜,물고기뮤직,3:59,가요 / 블루스/포크,5206668.0,62.29931,33.0,False
2023-10-01,177,잔나비,뜨거운 여름밤은 가고 남은 건 볼품없지만,페포니 뮤직,4:03,가요 / 발라드,3216975.0,11.94621,29.0,False
2023-10-01,178,이채연,KNOCK,WM엔터테인먼트,2:53,가요 / 댄스,0.0,51.11387,16.0,False
2023-10-01,179,우디,Say I Love You,메이저나인,3:36,가요 / 발라드,1675680.0,29.85303,48.0,False
2023-10-01,180,허용별,Happiness,플렉스엠,4:17,가요 / 발라드,2327577.0,15.06486,0.0,False
2023-10-01,181,노을,늦은 밤 너의 집 앞 골목길에서,씨제스엔터테인먼트,3:36,가요 / 발라드,1405963.0,38.89232,9.0,False
2023-10-01,181,노을,늦은 밤 너의 집 앞 골목길에서,씨제스엔터테인먼트,3:36,가요 / 발라드,1405963.0,38.89232,0.0,False
2023-10-01,183,에스파,Thirsty,SM Entertainment,3:13,가요 / R&B/소울,4592750.0,25.61945,11.0,False
2023-10-01,184,임영웅,연애편지,물고기뮤직,3:35,가요 / 블루스/포크,5206668.0,62.29931,33.0,False
2023-10-01,185,데이먼스 이어,yours,Akashic Records,2:45,가요 / 인디,0.0,100.0,76.0,False
2023-10-01,186,임영웅,보금자리,물고기뮤직,2:52,가요 / 트로트,5206668.0,62.29931,33.0,False
2023-10-01,187,악뮤,Give Love,YG Entertainment,2:57,가요 / 전체,11053352.0,76.40452,87.0,False
2023-10-01,189,백예린,Square (2017),블루바이닐,4:22,가요 / 전체,3018361.0,62.33163,24.0,False
2023-10-01,190,저스틴 비버,Love Yourself,"Def Jam Recordings, a division of UMG Recordings, Inc",3:54,POP / 팝,2567211.0,46.79637,10.0,False
2023-10-01,191,에드 시런,Shape of You,Atlantic Records UK,3:54,POP / 팝,2062272.0,57.4309,76.0,False
2023-10-01,192,거미,이럴거면,Studio Beyond,3:47,가요 / 발라드,0.0,40.13929,42.0,False
2023-10-01,193,김승민,내 기쁨은 너가 벤틀리를 끄는 거야,뷰티플노이즈,3:02,가요 / 랩/힙합,1400438.0,56.15688,4.0,False
2023-10-01,194,유우리,BETELGEUSE,Sony Music Labels Inc.,3:50,J-POP / 락,1449773.0,18.66539,1.0,False
2023-10-01,195,엔믹스,Love Me Like This,JYP Entertainment,3:09,가요 / 댄스,1388951.0,37.73062,5.0,False
2023-10-01,196,디오,괜찮아도 괜찮아 (That`s okay),SM Entertainment,3:41,가요 / R&B/소울,0.0,67.25827,47.0,False
2023-10-01,197,악뮤,200%,YG Entertainment,3:14,가요 / 전체,11053352.0,76.40452,87.0,False
2023-10-01,198,찰리 푸스,One Call Away,Artist Partners,3:14,POP / 팝,3456353.0,16.51501,13.0,False
2023-10-01,199,온앤오프,바람이 분다 (Love Effect),WM엔터테인먼트,2:52,가요 / 댄스,0.0,57.44231,3.0,False
2023-10-01,200,태연,INVU,SM Entertainment,3:25,가요 / 댄스,3096534.0,67.22272,100.0,False
2023-10-08,1,임영웅,Do or Die,물고기뮤직,3:25,가요 / 댄스,8060791.0,83.7835,66.0,False
2023-10-08,2,악뮤,Love Lee,YG Entertainment,3:00,가요 / 댄스,10517450.0,65.91209,70.0,False
2023-10-08,3,악뮤,후라이의 꿈,YG Entertainment,3:25,가요 / 블루스/포크,10517450.0,65.91209,70.0,False
2023-10-08,4,제니,You & Me,YG Entertainment,2:59,가요 / 댄스,0.0,17.23564,38.0,False
2023-10-08,6,아이브,Either Way,스타쉽엔터테인먼트,2:47,가요 / R&B/소울,12098752.0,80.87776,55.0,False
2023-10-08,7,정국,Seven (feat. Latto) - Clean Ver.,BIGHIT MUSIC,3:04,가요 / 댄스,6079732.0,49.24285,35.0,False
2023-10-08,8,뉴진스,Super Shy,ADOR,2:35,가요 / 댄스,9967063.0,9.50657,6.0,False
2023-10-08,9,엔시티 127,Fact Check (불가사의; 不可思議),SM Entertainment,3:05,가요 / 댄스,3685704.0,49.98028,21.0,False
2023-10-08,10,뉴진스,ETA,ADOR,2:31,가요 / 댄스,9967063.0,9.50657,6.0,False
2023-10-08,11,전소미,Fast Forward,The Black Label,2:41,가요 / 댄스,2336332.0,45.52706,7.0,False
2023-10-08,12,박재정,헤어지자 말해요,로맨틱팩토리,4:04,가요 / 발라드,1819335.0,29.25073,18.0,True
2023-10-08,13,화사,I Love My Body,피네이션,2:30,가요 / 댄스,2033636.0,84.37561,59.0,False
2023-10-08,14,우디,사막에서 꽃을 피우듯,메이저나인,4:19,가요 / 발라드,1657600.0,25.72804,57.0,False
2023-10-08,15,아이브,I AM,스타쉽엔터테인먼트,3:04,가요 / 댄스,12098752.0,80.87776,55.0,False
2023-10-08,16,스테이씨,Bubble,하이업엔터테인먼트,2:59,가요 / 댄스,2824854.0,72.15388,13.0,False
2023-10-08,17,라이즈,Get A Guitar,SM Entertainment,2:40,가요 / 댄스,1909171.0,36.32284,39.0,False
2023-10-08,18,여자 아이들,퀸카 (Queencard),큐브엔터테인먼트,2:41,가요 / 댄스,4429849.0,18.88432,4.0,False
2023-10-08,19,아이브,Off The Record,스타쉽엔터테인먼트,3:09,가요 / 댄스,12098752.0,80.87776,55.0,False
2023-10-08,20,뉴진스,Hype boy,ADOR,2:57,가요 / 댄스,9967063.0,9.50657,6.0,False
2023-10-08,21,르세라핌,"이브, 프시케 그리고 푸른 수염의 아내",쏘스뮤직,3:06,가요 / 댄스,4237579.0,14.2024,23.0,False
2023-10-08,22,뉴진스,Ditto,ADOR,3:06,가요 / 댄스,9967063.0,9.50657,6.0,False
