date,Rank,Title,Artist,Production
2024-06-23,190,사랑했나봐,YB (윤도현 밴드),와이더댄
2024-06-23,191,기억해줘요 내 모든 날과 그때를,화곡동 청개구리,kanverse
2024-06-23,192,반딧불 (Little Light),도영 (DOYOUNG),SM Entertainment
2024-06-23,193,TOMBOY,(여자)아이들,큐브엔터테인먼트
2024-06-23,194,pocket locket,Alaina Castillo,뮤직테이블
2024-06-23,195,I`m Not The Only One,Sam Smith,Capitol Records
2024-06-23,196,첫사랑,백아,Baek A
2024-06-23,197,Bye bye my blue,백예린,JYP Entertainment
2024-06-23,198,NOT SORRY (Feat. pH-1) (Prod. by Slom),이영지,Stone Music Entertainment
2024-06-23,199,Weekend,태연 (TAEYEON),SM Entertainment
2024-06-23,200,All For You,"정은지, 서인국","젤리피쉬엔터테인먼트, 에이큐브엔터테인먼트"
2024-06-30,1,Small girl (feat. 도경수(D.O.)),이영지,MAINSTREAM
2024-06-30,2,Supernova,aespa,SM Entertainment
2024-06-30,3,How Sweet,NewJeans,ADOR
2024-06-30,4,소나기,이클립스,"BON FACTORY, Stone Music Entertainment"
2024-06-30,5,Armageddon,aespa,SM Entertainment
2024-06-30,6,Bubble Gum,NewJeans,ADOR
2024-06-30,7,Supernatural,NewJeans,ADOR
2024-06-30,8,고민중독,QWER,타마고 프로덕션
2024-06-30,9,Magnetic,아일릿(ILLIT),빌리프랩
2024-06-30,10,해야 (HEYA),IVE (아이브),스타쉽엔터테인먼트
2024-06-30,11,SPOT! (feat. JENNIE),지코 (ZICO),KOZ 엔터테인먼트
2024-06-30,12,한 페이지가 될 수 있게,DAY6,JYP Entertainment
2024-06-30,13,나는 아픈 건 딱 질색이니까,(여자)아이들,큐브엔터테인먼트
2024-06-30,14,첫 만남은 계획대로 되지 않아,TWS (투어스),플레디스
2024-06-30,15,예뻤어,DAY6,JYP Entertainment
2024-06-30,16,천상연,이창섭,TOON STUDIO
2024-06-30,17,Boom Boom Bass,RIIZE,SM Entertainment
2024-06-30,18,미안해 미워해 사랑해,크러쉬 (CRUSH),소리날리
2024-06-30,19,에피소드,이무진,BIGPLANETMADE
2024-06-30,20,Welcome to the Show,DAY6,JYP Entertainment
2024-06-30,21,Hype boy,NewJeans,ADOR
2024-06-30,22,Sticky,KISS OF LIFE,S2 ENTERTAINMENT INC.
2024-06-30,23,비의 랩소디,임재현,"새벽테잎, IK PRODUCTION"
2024-06-30,24,SHEESH,BABYMONSTER,YG Entertainment
2024-06-30,25,Love wins all,아이유 (IU),EDAM엔터테인먼트
2024-06-30,26,ETA,NewJeans,ADOR
2024-06-30,27,오래된 노래,"허각, 임한별, 이무진, 이진성, 김희재, #안녕",도너츠컬쳐
2024-06-30,28,Right Now,NewJeans,ADOR
2024-06-30,29,밤양갱,비비(BIBI),Feel Ghood Music
2024-06-30,30,그대만 있다면 (여름날 우리 X 너드커넥션 (Nerd Connection)),너드커넥션 (Nerd Connection),TOON STUDIO
2024-06-30,31,Cosmic,레드벨벳(Red Velvet),SM Entertainment
2024-06-30,32,Super Shy,NewJeans,ADOR
2024-06-30,33,Attention,NewJeans,ADOR
2024-06-30,34,Drama,aespa,SM Entertainment
2024-06-30,35,내가 S면 넌 나의 N이 되어줘,TWS (투어스),플레디스
2024-06-30,36,헤어지자 말해요,박재정,로맨틱팩토리
2024-06-30,37,I AM,IVE (아이브),스타쉽엔터테인먼트
2024-06-30,38,To. X,태연 (TAEYEON),SM Entertainment
2024-06-30,39,Ditto,NewJeans,ADOR
2024-06-30,40,슬픈 초대장,순순희(지환),"제나두엔터테인먼트, 끌림엔터테인먼트"
2024-06-30,41,네가 내 마음에 자리 잡았다 (Into You),엔플라잉 (N.Flying),FNC엔터테인먼트
2024-06-30,42,인사,범진,JMG (더블엑스엔터테인먼트)
2024-06-30,43,사랑은 늘 도망가,임영웅,모스트콘텐츠
2024-06-30,44,Accendio,IVE (아이브),스타쉽엔터테인먼트
2024-06-30,45,Midas Touch,KISS OF LIFE,S2 ENTERTAINMENT INC.
2024-06-30,46,OMG,NewJeans,ADOR
2024-06-30,47,너의 모든 순간,성시경,SBS 콘텐츠허브
2024-06-30,48,Girls Never Die,tripleS (트리플에스),모드하우스
2024-06-30,49,청혼하지 않을 이유를 못 찾았어,이무진,BIGPLANETMADE
2024-06-30,50,그랬나봐,유회승 (N.Flying),"BON FACTORY, Stone Music Entertainment"
2024-06-30,51,Spicy,aespa,SM Entertainment
2024-06-30,52,Seven (feat. Latto) - Clean Ver.,정국,BIGHIT MUSIC
2024-06-30,53,Perfect Night,LE SSERAFIM (르세라핌),쏘스뮤직
2024-06-30,54,봄눈,10cm,"BON FACTORY, Stone Music Entertainment"
2024-06-30,55,Lucky Girl Syndrome,아일릿(ILLIT),빌리프랩
2024-06-30,56,Love 119,RIIZE,SM Entertainment
2024-06-30,57,MANIAC,VIVIZ (비비지),BIGPLANETMADE
2024-06-30,58,주저하는 연인들을 위해,잔나비,페포니 뮤직
2024-06-30,59,사건의 지평선,윤하,C9엔터테인먼트
2024-06-30,60,Run Run,이클립스,"BON FACTORY, Stone Music Entertainment"
2024-06-30,61,MAESTRO,세븐틴,플레디스
2024-06-30,62,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),YG Entertainment
2024-06-30,63,LOVE DIVE,IVE (아이브),스타쉽엔터테인먼트
2024-06-30,64,EASY,LE SSERAFIM (르세라핌),쏘스뮤직
2024-06-30,65,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,SM Entertainment
2024-06-30,66,Get A Guitar,RIIZE,SM Entertainment
2024-06-30,67,퀸카 (Queencard),(여자)아이들,큐브엔터테인먼트
2024-06-30,68,사막에서 꽃을 피우듯,우디(Woody),메이저나인
2024-06-30,69,내가 그댈,하동균,트라이어스
2024-06-30,70,사랑인가 봐,멜로망스(Melomance),플렉스엠
2024-06-30,71,Love Lee,AKMU (악뮤),YG Entertainment
2024-06-30,72,Impossible,RIIZE,SM Entertainment
2024-06-30,73,취중고백,김민석,프로젝트 리본
2024-06-30,74,다정히 내 이름을 부르면,"경서예지, 전건호",에버그로우
2024-06-30,75,Siren,RIIZE,SM Entertainment
2024-06-30,76,파이팅 해야지 (Feat. 이영지),부석순 (SEVENTEEN),플레디스
2024-06-30,77,꿈,태연 (TAEYEON),모스트콘텐츠
2024-06-30,78,고민중독 (Ballad Ver.),"허용별 (허각, 신용재, 임한별)",플렉스엠
2024-06-30,79,Smart,LE SSERAFIM (르세라핌),쏘스뮤직
2024-06-30,80,온기,임영웅,물고기뮤직
2024-06-30,81,우리들의 블루스,임영웅,물고기뮤직
2024-06-30,82,"踊り子 (무희, odoriko)",Vaundy,SDR
2024-06-30,83,모래 알갱이,임영웅,물고기뮤직
2024-06-30,84,I Don`t Think That I Like Her,Charlie Puth,Atlantic Records
2024-06-30,85,손오공,세븐틴,플레디스
2024-06-30,86,애상,이무진,도너츠컬쳐
2024-06-30,87,심(心),DK,방구석 캐스팅
2024-06-30,88,Dynamite,방탄소년단,BIGHIT MUSIC
2024-06-30,89,사랑하지 않아서 그랬어,임한별,플렉스엠
2024-06-30,90,Cruel Summer,Taylor Swift,Taylor Swift
2024-06-30,91,그대가 내 안에 박혔다(그내박),순순희(기태),"비에스(BS), 제나두엔터테인먼트"
2024-06-30,92,봄날,방탄소년단,BIGHIT MUSIC
2024-06-30,93,Home,임영웅,물고기뮤직
2024-06-30,94,"잘 지내자, 우리 (여름날 우리 X 로이킴)",로이킴,TOON STUDIO
2024-06-30,95,이제 나만 믿어요,임영웅,"TV CHOSUN, 쇼플레이"
2024-06-30,96,Balloon in Love,선미,어비스컴퍼니
2024-06-30,97,ABCD,나연 (TWICE),JYP Entertainment
2024-06-30,98,Steal The Show (From “엘리멘탈”),Lauv,Walt Disney Records
2024-06-30,99,다시 만날 수 있을까,임영웅,물고기뮤직
2024-06-30,100,Blue Moon,엔플라잉 (N.Flying),FNC엔터테인먼트
2024-06-30,101,Live My Life,aespa,SM Entertainment
2024-06-30,102,Dangerously,Charlie Puth,Artist Partners
2024-06-30,103,Baddie,IVE (아이브),스타쉽엔터테인먼트
2024-06-30,104,WAY 4 LUV,PLAVE,VLAST
2024-06-30,105,Stay,"The Kid LAROI, Justin Bieber",Columbia
2024-06-30,106,홀씨,아이유 (IU),EDAM엔터테인먼트
2024-06-30,107,FOREVER,BABYMONSTER,YG Entertainment
2024-06-30,108,청춘찬가,세븐틴,플레디스
2024-06-30,109,Kitsch,IVE (아이브),스타쉽엔터테인먼트
2024-06-30,110,After LIKE,IVE (아이브),스타쉽엔터테인먼트
2024-06-30,111,New Jeans,NewJeans,ADOR
2024-06-30,112,꿈결같아서,민니 ((여자)아이들),"BON FACTORY, Stone Music Entertainment"
2024-06-30,113,무지개,임영웅,물고기뮤직
2024-06-30,114,You & Me,제니 (JENNIE),YG Entertainment
2024-06-30,115,Do or Die,임영웅,물고기뮤직
2024-06-30,116,산책,성시경,보이저뮤직
2024-06-30,117,Smeraldo Garden Marching Band (feat. 로꼬),"지민, 로꼬 (LOCO)",BIGHIT MUSIC
2024-06-30,118,Cheeky Icy Thang,STAYC(스테이씨),하이업엔터테인먼트
2024-06-30,119,Beautiful Things,Benson Boone,Night Street Records/Warner Records
2024-06-30,120,Rockstar,리사 (LISA),Lloud Co./RCA Records
2024-06-30,121,London Boy,임영웅,물고기뮤직
2024-06-30,122,TOMBOY,혁오 (hyukoh),두루두루 아티스트 컴퍼니
2024-06-30,123,Discord,QWER,타마고 프로덕션
2024-06-30,124,별 떨어진다 (I Do),디오 (D.O.),SM Entertainment
2024-06-30,125,Polaroid,임영웅,물고기뮤직
2024-06-30,126,건물 사이에 피어난 장미 (Rose Blossom),H1-KEY,GLG
2024-06-30,127,인생찬가,임영웅,물고기뮤직
2024-06-30,128,Million Dollar Baby,Tommy Richman,PULSE Records
2024-06-30,129,후라이의 꿈,AKMU (악뮤),YG Entertainment
2024-06-30,130,여름이잖아 (Feat. 마크 of NCT),BIG Naughty (서동현),H1GHR MUSIC
2024-06-30,131,Espresso,Sabrina Carpenter,Island Records
2024-06-30,132,사랑했었다,"이영현, 박민혜",제이지스타
2024-06-30,133,숲,최유리,쇼파르엔터테인먼트
2024-06-30,134,Super Lady,(여자)아이들,큐브엔터테인먼트
2024-06-30,135,Love me or Leave me,DAY6,JYP Entertainment
2024-06-30,136,물론,허각,니즈뮤직
2024-06-30,137,폭죽타임,이승윤,MAREUMO
2024-06-30,138,밤편지,아이유 (IU),"페이브엔터테인먼트,카카오 M"
2024-06-30,139,폭포,이승윤,MAREUMO
2024-06-30,140,연애편지,임영웅,물고기뮤직
2024-06-30,141,바람이 불지 않은 것처럼,연변대학최씨,TOON STUDIO
2024-06-30,142,여행,볼빨간사춘기,쇼파르엔터테인먼트
2024-06-30,143,Summer (Feat. BE`O (비오)),Paul Blanco,Ambition Musik
2024-06-30,144,해요 (2022),#안녕,일팔 프로젝트
2024-06-30,145,희재,성시경,씨에스해피엔터테인먼트
2024-06-30,146,사랑..그게 뭔데,지아 (Zia),니즈뮤직
2024-06-30,147,사랑할 수밖에,볼빨간사춘기,쇼파르엔터테인먼트
2024-06-30,148,Shape of You,Ed Sheeran,Atlantic Records UK
2024-06-30,149,"이브, 프시케 그리고 푸른 수염의 아내",LE SSERAFIM (르세라핌),쏘스뮤직
2024-06-30,150,그라데이션,10cm,매직스트로베리사운드
2024-06-30,151,오래된 노래,스탠딩 에그(Standing Egg),BORN
2024-06-30,152,Next Level,aespa,SM Entertainment
2024-06-30,153,Star,엔플라잉 (N.Flying),"BON FACTORY, Stone Music Entertainment"
2024-06-30,154,Popcorn,디오 (D.O.),COMPANY SOOSOO
2024-06-30,155,멈춰줘,헤이즈 (Heize),소리날리
2024-06-30,156,좋은 밤 좋은 꿈,너드커넥션 (Nerd Connection),ES Records
2024-06-30,157,우리 영화,PLAVE,VLAST
2024-06-30,158,"Earth, Wind & Fire",BOYNEXTDOOR,KOZ 엔터테인먼트
2024-06-30,159,yours,데이먼스 이어 (Damons Year),Akashic Records
2024-06-30,160,2002,Anne-Marie,Atlantic Records UK
2024-06-30,161,거리에서,성시경,제로원인터랙티브
2024-06-30,162,hey! hey!,TWS (투어스),플레디스
2024-06-30,163,선물,멜로망스(Melomance),"민트페이퍼, 광합성"
2024-06-30,164,보금자리,임영웅,물고기뮤직
2024-06-30,165,From,PLAVE,VLAST
2024-06-30,166,Trip (Feat. Hannah),릴러말즈 (Leellamarz),STRAD
2024-06-30,167,Cool With You,NewJeans,ADOR
2024-06-30,168,...사랑했잖아,린 (LYn),Stone Music Entertainment
2024-06-30,169,비도 오고 그래서 (Feat. 신용재),헤이즈 (Heize),Stone Music Entertainment
2024-06-30,170,DASH,NMIXX,JYP Entertainment
2024-06-30,171,HAPPY,DAY6,JYP Entertainment
2024-06-30,172,Off My Face,Justin Bieber,RBMG/Def Jam
2024-06-30,173,Cookie,NewJeans,ADOR
2024-06-30,174,정이라고 하자 (Feat. 10CM),BIG Naughty (서동현),H1GHR MUSIC
2024-06-30,175,Blueming,아이유 (IU),Kakao Entertainment
2024-06-30,176,Vancouver,BIG Naughty (서동현),H1GHR MUSIC
2024-06-30,177,어땠을까 (Feat. 박정현),싸이 (Psy),YG Entertainment
2024-06-30,178,첫눈처럼 너에게 가겠다,에일리 (Ailee),"Stone Music Entertainment, 화앤담픽쳐스"
2024-06-30,179,These Tears,Andy Grammer,S-Curve Records
2024-06-30,180,Paris In The Rain,Lauv,Lauv
2024-06-30,181,Watch Me Woo!,PLAVE,VLAST
2024-06-30,182,There`s Nothing Holdin` Me Back,Shawn Mendes,Island Records
2024-06-30,183,마지막처럼,BLACKPINK,YG Entertainment
2024-06-30,184,혹시 세상에 혼자 남겨진 것 같다면,우디(Woody),골든문(GDM)
2024-06-30,185,어른,Sondia,Stone Music Entertainment
2024-06-30,186,밤하늘의 별을(2020),경서,꿈의엔진
2024-06-30,187,Sugarcoat (NATTY Solo),KISS OF LIFE,S2 ENTERTAINMENT INC.
2024-06-30,188,그리워하다,비투비 (BTOB),큐브엔터테인먼트
2024-06-30,189,음악의 신,세븐틴,플레디스
2024-06-30,190,공주에서,박서진,타조엔터테인먼트
2024-06-30,191,별아 별아,박서진,"TV CHOSUN, 비스타컴퍼니"
2024-06-30,192,Bye bye my blue,백예린,JYP Entertainment
2024-06-30,193,Lips (Feat. 지젤 of aespa),볼빨간사춘기,쇼파르엔터테인먼트
2024-06-30,194,UNFORGIVEN (feat. Nile Rodgers),LE SSERAFIM (르세라핌),쏘스뮤직
2024-06-30,195,Love Yourself,Justin Bieber,"Def Jam Recordings, a division of UMG Recordings, Inc"
2024-06-30,196,Songbird (Korean Ver.),NCT WISH,SM Entertainment
2024-06-30,197,Wife,(여자)아이들,큐브엔터테인먼트
2024-06-30,198,I`m Not The Only One,Sam Smith,Capitol Records
2024-06-30,199,티라미수 케익 (Feat. 최유리) (원곡가수 위아더나잇),김성철,KBS미디어
2024-06-30,200,한 편의 영화 같은 널 사랑했어,벤 (Ben),BRD ent
2024-07-07,1,Supernova,aespa,SM Entertainment
2024-07-07,2,Small girl (feat. 도경수(D.O.)),이영지,MAINSTREAM
2024-07-07,3,How Sweet,NewJeans,ADOR
2024-07-07,4,Supernatural,NewJeans,ADOR
2024-07-07,5,소나기,이클립스,"BON FACTORY, Stone Music Entertainment"
2024-07-07,6,Armageddon,aespa,SM Entertainment
2024-07-07,7,Bubble Gum,NewJeans,ADOR
2024-07-07,8,고민중독,QWER,타마고 프로덕션
2024-07-07,9,한 페이지가 될 수 있게,DAY6,JYP Entertainment
2024-07-07,10,Sticky,KISS OF LIFE,S2 ENTERTAINMENT INC.
2024-07-07,11,Magnetic,아일릿(ILLIT),빌리프랩
2024-07-07,12,해야 (HEYA),IVE (아이브),스타쉽엔터테인먼트
2024-07-07,13,SPOT! (feat. JENNIE),지코 (ZICO),KOZ 엔터테인먼트
2024-07-07,14,나는 아픈 건 딱 질색이니까,(여자)아이들,큐브엔터테인먼트
2024-07-07,15,예뻤어,DAY6,JYP Entertainment
2024-07-07,16,첫 만남은 계획대로 되지 않아,TWS (투어스),플레디스
2024-07-07,17,Welcome to the Show,DAY6,JYP Entertainment
2024-07-07,18,천상연,이창섭,TOON STUDIO
2024-07-07,19,Boom Boom Bass,RIIZE,SM Entertainment
2024-07-07,20,에피소드,이무진,BIGPLANETMADE
2024-07-07,21,미안해 미워해 사랑해,크러쉬 (CRUSH),소리날리
2024-07-07,22,Hype boy,NewJeans,ADOR
2024-07-07,23,클락션 (Klaxon),(여자)아이들,큐브엔터테인먼트
2024-07-07,24,비의 랩소디,임재현,"새벽테잎, IK PRODUCTION"
2024-07-07,25,Love wins all,아이유 (IU),EDAM엔터테인먼트
2024-07-07,26,내가 S면 넌 나의 N이 되어줘,TWS (투어스),플레디스
2024-07-07,27,SHEESH,BABYMONSTER,YG Entertainment
2024-07-07,28,ETA,NewJeans,ADOR
2024-07-07,29,오래된 노래,"허각, 임한별, 이무진, 이진성, 김희재, #안녕",도너츠컬쳐
2024-07-07,30,밤양갱,비비(BIBI),Feel Ghood Music
2024-07-07,31,Cosmic,레드벨벳(Red Velvet),SM Entertainment
2024-07-07,32,그대만 있다면 (여름날 우리 X 너드커넥션 (Nerd Connection)),너드커넥션 (Nerd Connection),TOON STUDIO
2024-07-07,33,Super Shy,NewJeans,ADOR
2024-07-07,34,Right Now,NewJeans,ADOR
2024-07-07,35,Attention,NewJeans,ADOR
2024-07-07,36,I AM,IVE (아이브),스타쉽엔터테인먼트
2024-07-07,37,Drama,aespa,SM Entertainment
2024-07-07,38,헤어지자 말해요,박재정,로맨틱팩토리
2024-07-07,39,슬픈 초대장,순순희(지환),"제나두엔터테인먼트, 끌림엔터테인먼트"
2024-07-07,40,Ditto,NewJeans,ADOR
2024-07-07,41,To. X,태연 (TAEYEON),SM Entertainment
2024-07-07,42,네가 내 마음에 자리 잡았다 (Into You),엔플라잉 (N.Flying),FNC엔터테인먼트
2024-07-07,43,인사,범진,JMG (더블엑스엔터테인먼트)
2024-07-07,44,Midas Touch,KISS OF LIFE,S2 ENTERTAINMENT INC.
2024-07-07,45,사랑은 늘 도망가,임영웅,모스트콘텐츠
2024-07-07,46,너의 모든 순간,성시경,SBS 콘텐츠허브
2024-07-07,47,Heaven,태연 (TAEYEON),SM Entertainment
2024-07-07,48,청혼하지 않을 이유를 못 찾았어,이무진,BIGPLANETMADE
2024-07-07,49,OMG,NewJeans,ADOR
2024-07-07,50,Seven (feat. Latto) - Clean Ver.,정국,BIGHIT MUSIC
2024-07-07,51,Accendio,IVE (아이브),스타쉽엔터테인먼트
2024-07-07,52,Spicy,aespa,SM Entertainment
2024-07-07,53,그랬나봐,유회승 (N.Flying),"BON FACTORY, Stone Music Entertainment"
2024-07-07,54,Girls Never Die,tripleS (트리플에스),모드하우스
2024-07-07,55,Perfect Night,LE SSERAFIM (르세라핌),쏘스뮤직
2024-07-07,56,사건의 지평선,윤하,C9엔터테인먼트
2024-07-07,57,봄눈,10cm,"BON FACTORY, Stone Music Entertainment"
2024-07-07,58,Love 119,RIIZE,SM Entertainment
2024-07-07,59,MANIAC,VIVIZ (비비지),BIGPLANETMADE
2024-07-07,60,주저하는 연인들을 위해,잔나비,페포니 뮤직
2024-07-07,61,Lucky Girl Syndrome,아일릿(ILLIT),빌리프랩
2024-07-07,62,LOVE DIVE,IVE (아이브),스타쉽엔터테인먼트
2024-07-07,63,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),YG Entertainment
2024-07-07,64,퀸카 (Queencard),(여자)아이들,큐브엔터테인먼트
2024-07-07,65,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,SM Entertainment
2024-07-07,66,Get A Guitar,RIIZE,SM Entertainment
2024-07-07,67,Run Run,이클립스,"BON FACTORY, Stone Music Entertainment"
2024-07-07,68,사막에서 꽃을 피우듯,우디(Woody),메이저나인
2024-07-07,69,MAESTRO,세븐틴,플레디스
2024-07-07,70,사랑인가 봐,멜로망스(Melomance),플렉스엠
2024-07-07,71,Love Lee,AKMU (악뮤),YG Entertainment
2024-07-07,72,내가 그댈,하동균,트라이어스
2024-07-07,73,EASY,LE SSERAFIM (르세라핌),쏘스뮤직
2024-07-07,74,다정히 내 이름을 부르면,"경서예지, 전건호",에버그로우
2024-07-07,75,취중고백,김민석,프로젝트 리본
2024-07-07,76,파이팅 해야지 (Feat. 이영지),부석순 (SEVENTEEN),플레디스
2024-07-07,77,Impossible,RIIZE,SM Entertainment
2024-07-07,78,꿈,태연 (TAEYEON),모스트콘텐츠
2024-07-07,79,"踊り子 (무희, odoriko)",Vaundy,SDR
2024-07-07,80,Siren,RIIZE,SM Entertainment
2024-07-07,81,온기,임영웅,물고기뮤직
2024-07-07,82,우리들의 블루스,임영웅,물고기뮤직
2024-07-07,83,I Don`t Think That I Like Her,Charlie Puth,Atlantic Records
2024-07-07,84,모래 알갱이,임영웅,물고기뮤직
2024-07-07,85,Dynamite,방탄소년단,BIGHIT MUSIC
2024-07-07,86,고민중독 (Ballad Ver.),"허용별 (허각, 신용재, 임한별)",플렉스엠
2024-07-07,87,Smart,LE SSERAFIM (르세라핌),쏘스뮤직
2024-07-07,88,사랑하지 않아서 그랬어,임한별,플렉스엠
2024-07-07,89,Cruel Summer,Taylor Swift,Taylor Swift
2024-07-07,90,봄날,방탄소년단,BIGHIT MUSIC
2024-07-07,91,손오공,세븐틴,플레디스
2024-07-07,92,심(心),DK,방구석 캐스팅
2024-07-07,93,XO (Only If You Say Yes),ENHYPEN,빌리프랩
2024-07-07,94,Live My Life,aespa,SM Entertainment
2024-07-07,95,Home,임영웅,물고기뮤직
2024-07-07,96,그대가 내 안에 박혔다(그내박),순순희(기태),"비에스(BS), 제나두엔터테인먼트"
2024-07-07,97,이제 나만 믿어요,임영웅,"TV CHOSUN, 쇼플레이"
2024-07-07,98,"잘 지내자, 우리 (여름날 우리 X 로이킴)",로이킴,TOON STUDIO
2024-07-07,99,Balloon in Love,선미,어비스컴퍼니
2024-07-07,100,Steal The Show (From “엘리멘탈”),Lauv,Walt Disney Records
2024-07-07,101,ABCD,나연 (TWICE),JYP Entertainment
2024-07-07,102,다시 만날 수 있을까,임영웅,물고기뮤직
