Unnamed: 0,date,Rank,Title,Artist_x,Production,Weekly Views,Genre,Runtime,New_Artist,n_score,g_score,ky_chart_on,Artist_y,Date,Ratio
463,2023-10-08,47,Dangerously,Charlie Puth,Artist Partners,3780309.0,POP / 팝,3:19,찰리 푸스,23.52581,12.0,False,찰리 푸스,2023-10-08,23.52581
479,2023-10-08,61,I Don`t Think That I Like Her,Charlie Puth,Atlantic Records,3780309.0,POP / 팝,3:09,찰리 푸스,23.52581,12.0,False,찰리 푸스,2023-10-08,23.52581
506,2023-10-08,88,That`s Hilarious,Charlie Puth,Atlantic Records UK,3780309.0,POP / 팝,2:27,찰리 푸스,23.52581,12.0,False,찰리 푸스,2023-10-08,23.52581
534,2023-10-08,115,That`s Not How This Works (feat. Dan + Shay),Charlie Puth,Atlantic Records,3780309.0,POP / 팝,2:46,찰리 푸스,23.52581,12.0,False,찰리 푸스,2023-10-08,23.52581
601,2023-10-08,178,I Don`t Think That I Like Her,Charlie Puth,Atlantic Records,3780309.0,POP / 팝,3:09,찰리 푸스,23.52581,12.0,False,찰리 푸스,2023-10-08,23.52581
616,2023-10-08,193,One Call Away,Charlie Puth,Artist Partners,3780309.0,POP / 팝,3:14,찰리 푸스,23.52581,12.0,False,찰리 푸스,2023-10-08,23.52581
464,2023-10-08,48,취중고백,김민석,프로젝트 리본,0.0,가요 / 발라드,3:48,김민석,28.05713,51.0,False,김민석,2023-10-08,28.05713
465,2023-10-08,49,건물 사이에 피어난 장미 (Rose Blossom),하이키,GLG,0.0,가요 / 댄스,3:16,하이키,25.40062,0.0,False,하이키,2023-10-08,25.40062
466,2023-10-08,50,손오공,세븐틴,플레디스,3848205.0,가요 / 댄스,3:20,세븐틴,46.5831,50.0,False,세븐틴,2023-10-08,46.5831
469,2023-10-08,53,사랑하지 않아서 그랬어,임한별,플렉스엠,1687532.0,가요 / 발라드,3:44,임한별,16.14661,5.0,False,임한별,2023-10-08,16.14661
470,2023-10-08,54,꽃,지수 (JISOO),YG Entertainment,0.0,가요 / 댄스,2:53,지수,41.44281,72.0,False,지수,2023-10-08,41.44281
471,2023-10-08,54,꽃,지수 (JISOO),YG Entertainment,0.0,가요 / 댄스,2:53,지수,41.44281,7.0,False,지수,2023-10-08,41.44281
472,2023-10-08,55,별 떨어진다 (I Do),디오 (D.O.),SM Entertainment,0.0,가요 / 발라드,2:43,디오,62.04686,53.0,False,디오,2023-10-08,62.04686
477,2023-10-08,60,Somebody,디오 (D.O.),SM Entertainment,0.0,가요 / 블루스/포크,2:39,디오,62.04686,53.0,False,디오,2023-10-08,62.04686
478,2023-10-08,60,Somebody,디오 (D.O.),SM Entertainment,0.0,가요 / 블루스/포크,2:39,디오,62.04686,35.0,False,디오,2023-10-08,62.04686
619,2023-10-08,196,괜찮아도 괜찮아 (That`s okay),디오 (D.O.),SM Entertainment,0.0,가요 / R&B/소울,3:41,디오,62.04686,53.0,False,디오,2023-10-08,62.04686
474,2023-10-08,57,물론,허각,니즈뮤직,2436716.0,가요 / 발라드,3:44,허각,33.69265,71.0,False,허각,2023-10-08,33.69265
475,2023-10-08,58,Baggy Jeans,NCT U,SM Entertainment,1602830.0,가요 / 댄스,3:31,엔시티 유,29.10052,0.0,False,엔시티 유,2023-10-08,29.10052
480,2023-10-08,62,해요 (2022),#안녕,일팔 프로젝트,0.0,가요 / 발라드,3:58,#안녕,16.12903,64.0,False,#안녕,2023-10-08,16.12903
483,2023-10-08,65,KIDDING,이세계 아이돌,J Major,0.0,가요 / 전체,3:30,이세계 아이돌,63.96653,56.0,False,이세계 아이돌,2023-10-08,63.96653
484,2023-10-08,66,Love Me Again,뷔,BIGHIT MUSIC,12098752.0,가요 / R&B/소울,3:02,뷔,57.06397,0.0,False,뷔,2023-10-08,57.06397
485,2023-10-08,67,Slow Dancing,뷔,BIGHIT MUSIC,12098752.0,가요 / R&B/소울,3:07,뷔,57.06397,0.0,False,뷔,2023-10-08,57.06397
538,2023-10-08,119,Rainy Days,뷔,BIGHIT MUSIC,12098752.0,가요 / R&B/소울,3:00,뷔,57.06397,0.0,False,뷔,2023-10-08,57.06397
488,2023-10-08,70,파이팅 해야지 (Feat. 이영지),부석순 (SEVENTEEN),플레디스,3848205.0,가요 / 댄스,3:25,부석순,31.35108,2.0,False,부석순,2023-10-08,31.35108
490,2023-10-08,72,사실말야내가말야그게그러니까말이야,케이시 (Kassy),넥스타엔터테인먼트,1877468.0,가요 / 발라드,2:55,케이시,50.01866,45.0,False,케이시,2023-10-08,50.01866
515,2023-10-08,97,너 밖엔 없더라,케이시 (Kassy),넥스타엔터테인먼트,1877468.0,가요 / 발라드,3:45,케이시,50.01866,45.0,False,케이시,2023-10-08,50.01866
623,2023-10-08,200,그때가 좋았어,케이시 (Kassy),넥스타엔터테인먼트,1877468.0,가요 / 발라드,3:55,케이시,50.01866,45.0,False,케이시,2023-10-08,50.01866
491,2023-10-08,73,민들레 (single ver.),우효 (OOHYO),문화인,0.0,가요 / 인디,4:13,우효,74.82915,76.0,False,우효,2023-10-08,74.82915
492,2023-10-08,74,Click Like (Prod. Crush) (Feat. Paul Blanco),크러쉬 (CRUSH),Stone Music Entertainment,1806336.0,가요 / R&B/소울,2:46,크러쉬,11.89344,21.0,False,크러쉬,2023-10-08,11.89344
493,2023-10-08,75,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,SM Entertainment,2227375.0,OST / 드라마,3:31,폴킴,11.01112,24.0,False,폴킴,2023-10-08,11.01112
496,2023-10-08,78,Dynamite,방탄소년단,BIGHIT MUSIC,4307363.0,가요 / 댄스,3:19,방탄소년단,70.77137,10.0,False,방탄소년단,2023-10-08,70.77137
512,2023-10-08,94,봄날,방탄소년단,BIGHIT MUSIC,4307363.0,가요 / 댄스,4:34,방탄소년단,70.77137,10.0,False,방탄소년단,2023-10-08,70.77137
518,2023-10-08,100,Butter,방탄소년단,BIGHIT MUSIC,4307363.0,가요 / 댄스,2:44,방탄소년단,70.77137,10.0,False,방탄소년단,2023-10-08,70.77137
587,2023-10-08,165,Take Two,방탄소년단,BIGHIT MUSIC,4307363.0,가요 / R&B/소울,3:50,방탄소년단,70.77137,10.0,False,방탄소년단,2023-10-08,70.77137
602,2023-10-08,179,Permission to Dance,방탄소년단,BIGHIT MUSIC,4307363.0,가요 / 댄스,3:08,방탄소년단,70.77137,10.0,False,방탄소년단,2023-10-08,70.77137
497,2023-10-08,79,가을 타나 봐,바이브 (Vibe),메이저나인,0.0,가요 / 발라드,3:52,바이브,67.77858,54.0,False,바이브,2023-10-08,67.77858
500,2023-10-08,82,그중에 그대를 만나,김호중,캔버스뮤직,0.0,OST / 드라마,4:19,김호중,6.19846,3.0,False,김호중,2023-10-08,6.19846
501,2023-10-08,83,Candy,NCT DREAM,SM Entertainment,2135428.0,가요 / 댄스,3:37,엔시티 드림,33.08317,3.0,False,엔시티 드림,2023-10-08,33.08317
578,2023-10-08,157,ISTJ,NCT DREAM,SM Entertainment,2135428.0,가요 / 댄스,3:05,엔시티 드림,33.08317,3.0,False,엔시티 드림,2023-10-08,33.08317
504,2023-10-08,86,Like Crazy,지민,BIGHIT MUSIC,0.0,가요 / 댄스,3:32,지민,53.90158,57.0,False,지민,2023-10-08,53.90158
505,2023-10-08,87,Chasing That Feeling,투모로우바이투게더,BIGHIT MUSIC,0.0,가요 / 댄스,3:03,투모로우바이투게더,100.0,100.0,False,투모로우바이투게더,2023-10-08,100.0
507,2023-10-08,89,사랑..그게 뭔데,지아 (Zia),니즈뮤직,1649106.0,가요 / 발라드,3:46,지아,46.70205,87.0,False,지아,2023-10-08,46.70205
509,2023-10-08,91,Paint The Town Red,Doja Cat,Kemosabe Records/RCA Records,1444573.0,POP / 랩/힙합,3:52,도자 캣,73.45206,65.0,False,도자 캣,2023-10-08,73.45206
510,2023-10-08,92,Cupid,FIFTY FIFTY,ATTRAKT,0.0,가요 / 댄스,2:54,피프티 피프티,32.74262,1.0,False,피프티 피프티,2023-10-08,32.74262
511,2023-10-08,93,잠깐 시간 될까,이무진,"BIGPLANETMADE, SWING ENTERTAINMENT",1556397.0,가요 / 락,3:48,이무진,39.89528,28.0,False,이무진,2023-10-08,39.89528
513,2023-10-08,95,사랑의 바보,제이세라 (J-Cera),"투플원 엔터테인먼트, 제나두엔터테인먼트",0.0,가요 / 발라드,3:54,제이세라,37.1738,0.0,False,제이세라,2023-10-08,37.1738
517,2023-10-08,99,그라데이션,10cm,매직스트로베리사운드,3295867.0,가요 / 인디,3:21,10cm,26.13295,0.0,False,10cm,2023-10-08,26.13295
520,2023-10-08,102,폼미쳤다,영탁,탁스튜디오,1433243.0,가요 / 댄스,2:47,영탁,83.56584,60.0,False,영탁,2023-10-08,83.56584
521,2023-10-08,103,Monologue,테이 (Tei),방구석 캐스팅,0.0,가요 / 발라드,4:22,테이,74.3747,13.0,False,테이,2023-10-08,74.3747
522,2023-10-08,104,거리에서 (Feat. ASH ISLAND),릴러말즈 (Leellamarz),Ambition Musik,3938890.0,가요 / 랩/힙합,3:29,릴러말즈,36.44611,30.0,False,릴러말즈,2023-10-08,36.44611
548,2023-10-08,128,Trip (Feat. Hannah),릴러말즈 (Leellamarz),STRAD,3938890.0,가요 / 랩/힙합,3:53,릴러말즈,36.44611,30.0,False,릴러말즈,2023-10-08,36.44611
523,2023-10-08,105,좋은 밤 좋은 꿈,너드커넥션 (Nerd Connection),ES Records,0.0,가요 / 인디,4:26,너드커넥션,53.42269,55.0,False,너드커넥션,2023-10-08,53.42269
524,2023-10-08,106,사람 Pt.2 (feat. 아이유),Agust D,BIGHIT MUSIC,0.0,가요 / R&B/소울,3:34,어거스트 디,85.62005,0.0,False,어거스트 디,2023-10-08,85.62005
529,2023-10-08,110,빛이 나는 너에게,던 (DAWN),AT AREA,0.0,가요 / R&B/소울,2:55,던,6.75176,74.0,False,던,2023-10-08,6.75176
530,2023-10-08,111,Underwater,권은비,울림 엔터테인먼트,0.0,가요 / 댄스,2:51,권은비,27.00372,38.0,False,권은비,2023-10-08,27.00372
535,2023-10-08,116,밤편지,아이유 (IU),"페이브엔터테인먼트,카카오 M",6903250.0,가요 / 발라드,4:13,아이유,29.49059,47.0,False,아이유,2023-10-08,29.49059
600,2023-10-08,177,가을 아침,아이유 (IU),"페이브엔터테인먼트,카카오 M",6903250.0,가요 / 발라드,3:39,아이유,29.49059,47.0,False,아이유,2023-10-08,29.49059
539,2023-10-08,120,첫 키스에 내 심장은 120BPM,경서,꿈의엔진,1409287.0,가요 / 인디,3:19,경서,46.4432,37.0,False,경서,2023-10-08,46.4432
552,2023-10-08,132,나의 X에게,경서,꿈의엔진,1409287.0,가요 / 인디,3:08,경서,46.4432,37.0,False,경서,2023-10-08,46.4432
573,2023-10-08,152,밤하늘의 별을(2020),경서,꿈의엔진,1409287.0,가요 / 인디,3:37,경서,46.4432,37.0,False,경서,2023-10-08,46.4432
540,2023-10-08,121,Right Now (Feat. Crush),쿠기 (Coogie),AOMG,0.0,가요 / 랩/힙합,3:02,쿠기,100.0,13.0,False,쿠기,2023-10-08,100.0
544,2023-10-08,124,첫사랑,백아,Baek A,0.0,가요 / 블루스/포크,3:09,백아,89.48458,30.0,False,백아,2023-10-08,89.48458
546,2023-10-08,126,숲,최유리,쇼파르엔터테인먼트,1981525.0,가요 / 인디,3:48,최유리,51.96028,44.0,False,최유리,2023-10-08,51.96028
620,2023-10-08,197,"잘 지내자, 우리",최유리,쇼파르엔터테인먼트,1981525.0,가요 / 인디,4:16,최유리,51.96028,44.0,False,최유리,2023-10-08,51.96028
550,2023-10-08,130,후디에 반바지,이효리,안테나뮤직,0.0,가요 / R&B/소울,3:10,이효리,83.21019,48.0,False,이효리,2023-10-08,83.21019
553,2023-10-08,133,예뻤어,데이식스,JYP Entertainment,2913434.0,가요 / 락,4:43,데이식스,7.91812,11.0,False,데이식스,2023-10-08,7.91812
557,2023-10-08,137,한 페이지가 될 수 있게,데이식스,JYP Entertainment,2913434.0,가요 / 락,3:26,데이식스,7.91812,11.0,False,데이식스,2023-10-08,7.91812
554,2023-10-08,134,Shut Down,블랙핑크,YG Entertainment,8184041.0,가요 / 랩/힙합,2:56,블랙핑크,24.71338,7.0,False,블랙핑크,2023-10-08,24.71338
575,2023-10-08,154,Pink Venom,블랙핑크,YG Entertainment,8184041.0,가요 / 랩/힙합,3:07,블랙핑크,24.71338,7.0,False,블랙핑크,2023-10-08,24.71338
555,2023-10-08,135,Off My Face,Justin Bieber,RBMG/Def Jam,2643992.0,POP / 팝,2:37,저스틴 비버,51.58783,14.0,False,저스틴 비버,2023-10-08,51.58783
607,2023-10-08,184,Love Yourself,Justin Bieber,"Def Jam Recordings, a division of UMG Recordings, Inc",2643992.0,POP / 팝,3:54,저스틴 비버,51.58783,14.0,False,저스틴 비버,2023-10-08,51.58783
559,2023-10-08,139,뭣 같아,BOYNEXTDOOR,KOZ 엔터테인먼트,0.0,가요 / 댄스,2:55,보이넥스트도어,35.88862,23.0,False,보이넥스트도어,2023-10-08,35.88862
560,2023-10-08,140,여름이 들려 (Summer Comes),오마이걸 (OH MY GIRL),WM엔터테인먼트,1648216.0,가요 / 전체,3:21,오마이걸,24.46104,48.0,False,오마이걸,2023-10-08,24.46104
561,2023-10-08,141,アイドル,YOASOBI,요아소비,0.0,J-POP / 팝,3:33,요아소비,36.26617,18.0,False,요아소비,2023-10-08,36.26617
562,2023-10-08,142,그리워하다,비투비 (BTOB),큐브엔터테인먼트,1997877.0,가요 / 발라드,3:57,비투비,23.91078,60.0,False,비투비,2023-10-08,23.91078
563,2023-10-08,143,Heaven(2023),임재현,캔버스뮤직,0.0,OST / 드라마,4:40,임재현,24.63599,1.0,False,임재현,2023-10-08,24.63599
566,2023-10-08,146,내가 아니라도,주호,IN A MILLION,0.0,가요 / 발라드,4:08,주호,12.98635,2.0,False,주호,2023-10-08,12.98635
567,2023-10-08,147,NIGHT DANCER,imase,Universal Music,0.0,J-POP / 팝,3:31,이마세,51.32188,0.0,False,이마세,2023-10-08,51.32188
577,2023-10-08,156,2002,Anne-Marie,Atlantic Records UK,0.0,POP / 팝,3:07,앤 마리,55.01922,0.0,False,앤 마리,2023-10-08,55.01922
582,2023-10-08,161,I`m Not The Only One,Sam Smith,Capitol Records,0.0,POP / 팝,3:59,샘 스미스,17.60959,36.0,False,샘 스미스,2023-10-08,17.60959
583,2023-10-08,161,I`m Not The Only One,Sam Smith,Capitol Records,0.0,POP / 팝,3:59,샘 스미스,17.60959,54.0,False,샘 스미스,2023-10-08,17.60959
588,2023-10-08,166,새삥 (Prod. ZICO) (Feat. 호미들),지코 (ZICO),Stone Music Entertainment,1509174.0,가요 / 랩/힙합,2:27,지코,2.20759,5.0,False,지코,2023-10-08,2.20759
589,2023-10-08,167,첫눈처럼 너에게 가겠다,에일리 (Ailee),"Stone Music Entertainment, 화앤담픽쳐스",1504503.0,OST / 드라마,3:50,에일리,17.14287,60.0,False,에일리,2023-10-08,17.14287
590,2023-10-08,168,Boat,죠지,크래프트앤준,0.0,가요 / R&B/소울,3:12,죠지,31.41897,11.0,False,죠지,2023-10-08,31.41897
591,2023-10-08,169,그때 그 순간 그대로 (그그그),WSG워너비 (가야G),MBC,1563752.0,가요 / 발라드,3:43,WSG워너비,86.77272,0.0,False,WSG워너비,2023-10-08,86.77272
592,2023-10-08,170,Bye bye my blue,백예린,JYP Entertainment,3138049.0,가요 / R&B/소울,3:24,백예린,64.41117,28.0,False,백예린,2023-10-08,64.41117
614,2023-10-08,191,Square (2017),백예린,블루바이닐,3138049.0,가요 / 전체,4:22,백예린,64.41117,28.0,False,백예린,2023-10-08,64.41117
596,2023-10-08,174,늦은 밤 너의 집 앞 골목길에서,노을,씨제스엔터테인먼트,1561353.0,가요 / 발라드,3:36,노을,55.27528,9.0,False,노을,2023-10-08,55.27528
597,2023-10-08,174,늦은 밤 너의 집 앞 골목길에서,노을,씨제스엔터테인먼트,1561353.0,가요 / 발라드,3:36,노을,55.27528,4.0,False,노을,2023-10-08,55.27528
604,2023-10-08,181,yours,데이먼스 이어 (Damons Year),Akashic Records,0.0,가요 / 인디,2:45,데이먼스 이어,64.97975,69.0,False,데이먼스 이어,2023-10-08,64.97975
606,2023-10-08,183,In Bloom,ZEROBASEONE (제로베이스원),WAKEONE,0.0,가요 / 댄스,3:01,제로베이스원,61.28208,3.0,False,제로베이스원,2023-10-08,61.28208
608,2023-10-08,185,BETELGEUSE,Yuuri,Sony Music Labels Inc.,1569117.0,J-POP / 락,3:50,유우리,18.74702,2.0,False,유우리,2023-10-08,18.74702
611,2023-10-08,188,Happiness,"허용별 (허각, 신용재, 임한별)",플렉스엠,2436716.0,가요 / 발라드,4:17,허용별,14.608,0.0,False,허용별,2023-10-08,14.608
613,2023-10-08,190,Shape of You,Ed Sheeran,Atlantic Records UK,2079481.0,POP / 팝,3:54,에드 시런,51.27759,70.0,False,에드 시런,2023-10-08,51.27759
617,2023-10-08,194,Sugarcoat (NATTY Solo),KISS OF LIFE,S2 ENTERTAINMENT INC.,0.0,가요 / R&B/소울,3:00,키스 오브 라이프,6.44567,0.0,False,키스 오브 라이프,2023-10-08,6.44567
621,2023-10-08,198,내 기쁨은 너가 벤틀리를 끄는 거야,김승민,뷰티플노이즈,1403300.0,가요 / 랩/힙합,3:02,김승민,59.58244,5.0,False,김승민,2023-10-08,59.58244
622,2023-10-08,199,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),마크툽 (Maktub),MAKTUB Company,0.0,가요 / 인디,4:26,마크툽,52.91977,9.0,False,마크툽,2023-10-08,52.91977
624,2023-10-15,1,Love Lee,AKMU (악뮤),YG Entertainment,9824493.0,가요 / 댄스,3:00,악뮤,54.6259,82.0,False,악뮤,2023-10-15,54.6259
627,2023-10-15,4,후라이의 꿈,AKMU (악뮤),YG Entertainment,9824493.0,가요 / 블루스/포크,3:25,악뮤,54.6259,82.0,False,악뮤,2023-10-15,54.6259
649,2023-10-15,26,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),YG Entertainment,9824493.0,가요 / 발라드,4:50,악뮤,54.6259,82.0,False,악뮤,2023-10-15,54.6259
762,2023-10-15,134,DINOSAUR,AKMU (악뮤),YG Entertainment,9824493.0,가요 / 일렉트로니카,4:01,악뮤,54.6259,82.0,False,악뮤,2023-10-15,54.6259
781,2023-10-15,151,오랜 날 오랜 밤,AKMU (악뮤),YG Entertainment,9824493.0,가요 / 블루스/포크,4:44,악뮤,54.6259,82.0,False,악뮤,2023-10-15,54.6259
625,2023-10-15,2,Do or Die,임영웅,물고기뮤직,6759286.0,가요 / 댄스,3:25,임영웅,56.71904,72.0,False,임영웅,2023-10-15,56.71904
655,2023-10-15,32,사랑은 늘 도망가,임영웅,모스트콘텐츠,6759286.0,OST / 드라마,4:03,임영웅,56.71904,72.0,False,임영웅,2023-10-15,56.71904
690,2023-10-15,65,모래 알갱이,임영웅,물고기뮤직,6759286.0,가요 / 발라드,3:40,임영웅,56.71904,72.0,False,임영웅,2023-10-15,56.71904
696,2023-10-15,70,우리들의 블루스,임영웅,물고기뮤직,6759286.0,가요 / 발라드,3:27,임영웅,56.71904,72.0,False,임영웅,2023-10-15,56.71904
707,2023-10-15,81,이제 나만 믿어요,임영웅,"TV CHOSUN, 쇼플레이",6759286.0,가요 / 트로트,4:03,임영웅,56.71904,72.0,False,임영웅,2023-10-15,56.71904
709,2023-10-15,83,다시 만날 수 있을까,임영웅,물고기뮤직,6759286.0,가요 / 발라드,4:34,임영웅,56.71904,72.0,False,임영웅,2023-10-15,56.71904
733,2023-10-15,107,무지개,임영웅,물고기뮤직,6759286.0,가요 / 전체,3:16,임영웅,56.71904,72.0,False,임영웅,2023-10-15,56.71904
738,2023-10-15,111,London Boy,임영웅,물고기뮤직,6759286.0,가요 / 락,4:04,임영웅,56.71904,72.0,False,임영웅,2023-10-15,56.71904
744,2023-10-15,116,아버지,임영웅,물고기뮤직,6759286.0,가요 / 발라드,3:58,임영웅,56.71904,72.0,False,임영웅,2023-10-15,56.71904
749,2023-10-15,121,Polaroid,임영웅,물고기뮤직,6759286.0,가요 / 락,3:26,임영웅,56.71904,72.0,False,임영웅,2023-10-15,56.71904
757,2023-10-15,129,인생찬가,임영웅,물고기뮤직,6759286.0,가요 / 발라드,3:53,임영웅,56.71904,72.0,False,임영웅,2023-10-15,56.71904
771,2023-10-15,142,A bientot,임영웅,물고기뮤직,6759286.0,가요 / 랩/힙합,4:16,임영웅,56.71904,72.0,False,임영웅,2023-10-15,56.71904
783,2023-10-15,153,연애편지,임영웅,물고기뮤직,6759286.0,가요 / 블루스/포크,3:35,임영웅,56.71904,72.0,False,임영웅,2023-10-15,56.71904
626,2023-10-15,3,Either Way,IVE (아이브),스타쉽엔터테인먼트,14598247.0,가요 / R&B/소울,2:47,아이브,65.88661,52.0,False,아이브,2023-10-15,65.88661
632,2023-10-15,9,Baddie,IVE (아이브),스타쉽엔터테인먼트,14598247.0,가요 / 댄스,2:34,아이브,65.88661,52.0,False,아이브,2023-10-15,65.88661
637,2023-10-15,14,Off The Record,IVE (아이브),스타쉽엔터테인먼트,14598247.0,가요 / 댄스,3:09,아이브,65.88661,52.0,False,아이브,2023-10-15,65.88661
639,2023-10-15,16,I AM,IVE (아이브),스타쉽엔터테인먼트,14598247.0,가요 / 댄스,3:04,아이브,65.88661,52.0,False,아이브,2023-10-15,65.88661
651,2023-10-15,28,Kitsch,IVE (아이브),스타쉽엔터테인먼트,14598247.0,가요 / 댄스,3:15,아이브,65.88661,52.0,False,아이브,2023-10-15,65.88661
658,2023-10-15,35,After LIKE,IVE (아이브),스타쉽엔터테인먼트,14598247.0,가요 / 댄스,2:57,아이브,65.88661,52.0,False,아이브,2023-10-15,65.88661
663,2023-10-15,40,LOVE DIVE,IVE (아이브),스타쉽엔터테인먼트,14598247.0,가요 / 댄스,2:57,아이브,65.88661,52.0,False,아이브,2023-10-15,65.88661
672,2023-10-15,48,I WANT,IVE (아이브),스타쉽엔터테인먼트,14598247.0,가요 / 댄스,3:01,아이브,65.88661,52.0,False,아이브,2023-10-15,65.88661
756,2023-10-15,128,ELEVEN,IVE (아이브),스타쉽엔터테인먼트,14598247.0,가요 / 댄스,2:58,아이브,65.88661,52.0,False,아이브,2023-10-15,65.88661
628,2023-10-15,5,You & Me,제니 (JENNIE),YG Entertainment,3398710.0,가요 / 댄스,2:59,제니,13.07736,30.0,False,제니,2023-10-15,13.07736
