,artist,week,ratio,Artist,New_Artist
1213,비비,2024-08-04,11.39482,비비(BIBI),비비
1214,비비,2024-08-11,17.47612,비비(BIBI),비비
1215,비비,2024-08-18,10.69391,비비(BIBI),비비
1216,비비,2024-08-25,8.14654,비비(BIBI),비비
1217,비비,2024-09-01,8.94569,비비(BIBI),비비
1218,비투비,2023-09-24,26.33575,비투비 (BTOB),비투비
1219,비투비,2023-10-01,21.32075,비투비 (BTOB),비투비
1220,비투비,2023-10-08,23.91078,비투비 (BTOB),비투비
1221,비투비,2023-10-15,20.09697,비투비 (BTOB),비투비
1222,비투비,2023-10-22,20.04834,비투비 (BTOB),비투비
1223,비투비,2023-10-29,29.50651,비투비 (BTOB),비투비
1224,비투비,2023-11-05,100.0,비투비 (BTOB),비투비
1225,비투비,2023-11-12,42.19501,비투비 (BTOB),비투비
1226,비투비,2023-11-19,56.74144,비투비 (BTOB),비투비
1227,비투비,2023-11-26,34.21059,비투비 (BTOB),비투비
1228,비투비,2023-12-03,25.44479,비투비 (BTOB),비투비
1229,비투비,2023-12-10,39.52349,비투비 (BTOB),비투비
1230,비투비,2023-12-17,58.87263,비투비 (BTOB),비투비
1231,비투비,2023-12-24,28.66965,비투비 (BTOB),비투비
1232,비투비,2023-12-31,27.86087,비투비 (BTOB),비투비
1233,비투비,2024-01-07,22.89449,비투비 (BTOB),비투비
1234,비투비,2024-01-14,22.71643,비투비 (BTOB),비투비
1235,비투비,2024-01-21,22.35211,비투비 (BTOB),비투비
1236,비투비,2024-01-28,30.8022,비투비 (BTOB),비투비
1237,비투비,2024-02-04,24.53328,비투비 (BTOB),비투비
1238,비투비,2024-02-11,21.98298,비투비 (BTOB),비투비
1239,비투비,2024-02-18,40.20421,비투비 (BTOB),비투비
1240,비투비,2024-02-25,37.24575,비투비 (BTOB),비투비
1241,비투비,2024-03-03,29.40378,비투비 (BTOB),비투비
1242,비투비,2024-03-10,29.4257,비투비 (BTOB),비투비
1243,비투비,2024-03-17,28.8977,비투비 (BTOB),비투비
1244,비투비,2024-03-24,24.54424,비투비 (BTOB),비투비
1245,비투비,2024-03-31,22.61577,비투비 (BTOB),비투비
1246,비투비,2024-04-07,20.42363,비투비 (BTOB),비투비
1247,비투비,2024-04-14,22.15419,비투비 (BTOB),비투비
1248,비투비,2024-04-21,35.74803,비투비 (BTOB),비투비
1249,비투비,2024-04-28,30.67893,비투비 (BTOB),비투비
1250,비투비,2024-05-05,28.88879,비투비 (BTOB),비투비
1251,비투비,2024-05-12,26.49874,비투비 (BTOB),비투비
1252,비투비,2024-05-19,22.20624,비투비 (BTOB),비투비
1253,비투비,2024-05-26,26.29672,비투비 (BTOB),비투비
1254,비투비,2024-06-02,19.81824,비투비 (BTOB),비투비
1255,비투비,2024-06-09,15.53533,비투비 (BTOB),비투비
1256,비투비,2024-06-16,14.81899,비투비 (BTOB),비투비
1257,비투비,2024-06-23,14.8909,비투비 (BTOB),비투비
1258,비투비,2024-06-30,16.22906,비투비 (BTOB),비투비
1259,비투비,2024-07-28,15.79761,비투비 (BTOB),비투비
1260,비투비,2024-08-11,15.8298,비투비 (BTOB),비투비
1261,비투비,2024-08-18,14.51425,비투비 (BTOB),비투비
1262,비투비,2024-08-25,14.27593,비투비 (BTOB),비투비
1263,비투비,2024-09-01,13.53494,비투비 (BTOB),비투비
1264,빅마마,2023-10-15,18.90736,빅마마 (BigMama),빅마마
1265,빅마마,2023-10-22,17.70474,빅마마 (BigMama),빅마마
1266,산들,2024-02-11,13.92065,산들,산들
1267,산들,2024-02-18,33.06247,산들,산들
1268,산들,2024-02-25,14.62661,산들,산들
1269,산들,2024-03-03,14.82148,산들,산들
1270,산들,2024-03-17,11.4792,산들,산들
1271,서은광,2024-07-21,13.62031,서은광,서은광
1272,서은광,2024-07-28,12.89982,서은광,서은광
1273,선미,2023-10-15,100.0,선미,선미
1274,선미,2023-10-22,63.45109,선미,선미
1275,선미,2023-10-29,44.84829,선미,선미
1276,선미,2024-06-09,67.35899,선미,선미
1277,선미,2024-06-16,41.08124,선미,선미
1278,선미,2024-06-23,25.38688,선미,선미
1279,선미,2024-06-30,19.36299,선미,선미
1280,선미,2024-07-07,18.10731,선미,선미
1281,선미,2024-07-14,16.98567,선미,선미
1282,선미,2024-07-21,16.91101,선미,선미
1283,선미,2024-07-28,13.08796,선미,선미
1284,선미,2024-08-04,22.86194,선미,선미
1285,선미,2024-08-11,17.14857,선미,선미
1286,선미,2024-08-18,13.90076,선미,선미
1287,선미,2024-08-25,14.29613,선미,선미
1288,선미,2024-09-01,12.6892,선미,선미
1289,성시경,2023-09-24,45.05305,성시경,성시경
1290,성시경,2023-10-01,38.44998,성시경,성시경
1291,성시경,2023-10-08,42.45379,성시경,성시경
1292,성시경,2023-10-15,63.757,성시경,성시경
1293,성시경,2023-10-22,45.98426,성시경,성시경
1294,성시경,2023-10-29,39.33587,성시경,성시경
1295,성시경,2023-11-05,57.77632,성시경,성시경
1296,성시경,2023-11-12,35.3404,성시경,성시경
1297,성시경,2023-11-19,44.23274,성시경,성시경
1298,성시경,2023-11-26,41.16847,성시경,성시경
1299,성시경,2023-12-03,32.6863,성시경,성시경
1300,성시경,2023-12-10,32.28091,성시경,성시경
1301,성시경,2023-12-17,62.31429,성시경,성시경
1302,성시경,2023-12-24,100.0,성시경,성시경
1303,성시경,2023-12-31,46.33241,성시경,성시경
1304,성시경,2024-01-07,37.3912,성시경,성시경
1305,성시경,2024-01-14,31.28651,성시경,성시경
1306,성시경,2024-01-21,28.71229,성시경,성시경
1307,성시경,2024-01-28,26.39918,성시경,성시경
1308,성시경,2024-02-04,61.17801,성시경,성시경
1309,성시경,2024-02-11,27.16942,성시경,성시경
1310,성시경,2024-02-18,42.58137,성시경,성시경
1311,성시경,2024-02-25,39.73411,성시경,성시경
1312,성시경,2024-03-03,29.11052,성시경,성시경
1313,성시경,2024-03-10,24.38655,성시경,성시경
1314,성시경,2024-03-17,25.64444,성시경,성시경
1315,성시경,2024-03-24,27.20639,성시경,성시경
1316,성시경,2024-03-31,27.90747,성시경,성시경
1317,성시경,2024-04-07,34.56301,성시경,성시경
1318,성시경,2024-04-14,30.57589,성시경,성시경
1319,성시경,2024-04-21,26.62096,성시경,성시경
1320,성시경,2024-04-28,51.20662,성시경,성시경
1321,성시경,2024-05-05,46.0248,성시경,성시경
1322,성시경,2024-05-12,27.01442,성시경,성시경
1323,성시경,2024-05-19,26.26207,성시경,성시경
1324,성시경,2024-05-26,31.25909,성시경,성시경
1325,성시경,2024-06-02,28.63002,성시경,성시경
1326,성시경,2024-06-09,23.58292,성시경,성시경
1327,성시경,2024-06-16,27.68451,성시경,성시경
1328,성시경,2024-06-23,24.53201,성시경,성시경
1329,성시경,2024-06-30,27.03469,성시경,성시경
1330,성시경,2024-07-07,24.09681,성시경,성시경
1331,성시경,2024-07-14,24.23751,성시경,성시경
1332,성시경,2024-07-21,21.86956,성시경,성시경
1333,성시경,2024-07-28,22.8246,성시경,성시경
1334,성시경,2024-08-04,28.6169,성시경,성시경
1335,성시경,2024-08-11,27.28031,성시경,성시경
1336,성시경,2024-08-18,22.98795,성시경,성시경
1337,성시경,2024-08-25,24.88017,성시경,성시경
1338,성시경,2024-09-01,28.08632,성시경,성시경
1339,세븐틴,2023-09-24,35.77106,세븐틴,세븐틴
1340,세븐틴,2023-10-01,41.07944,세븐틴,세븐틴
1341,세븐틴,2023-10-08,46.5831,세븐틴,세븐틴
1342,세븐틴,2023-10-15,42.37018,세븐틴,세븐틴
1343,세븐틴,2023-10-22,88.39298,세븐틴,세븐틴
1344,세븐틴,2023-10-29,62.07909,세븐틴,세븐틴
1345,세븐틴,2023-11-05,47.83696,세븐틴,세븐틴
1346,세븐틴,2023-11-12,53.11223,세븐틴,세븐틴
1347,세븐틴,2023-11-19,40.04014,세븐틴,세븐틴
1348,세븐틴,2023-11-26,74.80586,세븐틴,세븐틴
1349,세븐틴,2023-12-03,42.9992,세븐틴,세븐틴
1350,세븐틴,2023-12-10,44.85485,세븐틴,세븐틴
1351,세븐틴,2023-12-17,40.06193,세븐틴,세븐틴
1352,세븐틴,2023-12-24,48.78071,세븐틴,세븐틴
1353,세븐틴,2023-12-31,100.0,세븐틴,세븐틴
1354,세븐틴,2024-01-07,91.42622,세븐틴,세븐틴
1355,세븐틴,2024-01-14,73.40532,세븐틴,세븐틴
1356,세븐틴,2024-01-21,66.26184,세븐틴,세븐틴
1357,세븐틴,2024-01-28,80.67369,세븐틴,세븐틴
1358,세븐틴,2024-02-04,47.60396,세븐틴,세븐틴
1359,세븐틴,2024-02-11,55.14263,세븐틴,세븐틴
1360,세븐틴,2024-02-18,46.25874,세븐틴,세븐틴
1361,세븐틴,2024-02-25,47.53146,세븐틴,세븐틴
1362,세븐틴,2024-03-03,38.79802,세븐틴,세븐틴
1363,세븐틴,2024-03-10,37.48255,세븐틴,세븐틴
1364,세븐틴,2024-03-17,34.59348,세븐틴,세븐틴
1365,세븐틴,2024-03-24,48.19988,세븐틴,세븐틴
1366,세븐틴,2024-03-31,40.56105,세븐틴,세븐틴
1367,세븐틴,2024-04-07,35.062,세븐틴,세븐틴
1368,세븐틴,2024-04-14,37.30235,세븐틴,세븐틴
1369,세븐틴,2024-04-21,68.50974,세븐틴,세븐틴
1370,세븐틴,2024-04-28,94.37606,세븐틴,세븐틴
1371,세븐틴,2024-05-05,54.3686,세븐틴,세븐틴
1372,세븐틴,2024-05-12,44.89969,세븐틴,세븐틴
1373,세븐틴,2024-05-19,44.42824,세븐틴,세븐틴
1374,세븐틴,2024-05-26,45.61924,세븐틴,세븐틴
1375,세븐틴,2024-06-02,35.02009,세븐틴,세븐틴
1376,세븐틴,2024-06-09,34.28504,세븐틴,세븐틴
1377,세븐틴,2024-06-16,32.56098,세븐틴,세븐틴
1378,세븐틴,2024-06-23,42.5508,세븐틴,세븐틴
1379,세븐틴,2024-06-30,35.80459,세븐틴,세븐틴
1380,세븐틴,2024-07-07,30.29883,세븐틴,세븐틴
1381,세븐틴,2024-07-14,31.52168,세븐틴,세븐틴
1382,세븐틴,2024-07-21,39.41573,세븐틴,세븐틴
1383,세븐틴,2024-07-28,39.25187,세븐틴,세븐틴
1384,세븐틴,2024-08-04,33.97367,세븐틴,세븐틴
1385,세븐틴,2024-08-11,38.87219,세븐틴,세븐틴
1386,세븐틴,2024-08-18,32.09958,세븐틴,세븐틴
1387,세븐틴,2024-08-25,26.72961,세븐틴,세븐틴
1388,세븐틴,2024-09-01,28.51485,세븐틴,세븐틴
1389,소수빈,2024-01-07,52.51478,소수빈,소수빈
1390,소수빈,2024-01-14,100.0,소수빈,소수빈
1391,소수빈,2024-01-21,28.34874,소수빈,소수빈
1392,소수빈,2024-01-28,14.80243,소수빈,소수빈
1393,소수빈,2024-04-14,7.9637,소수빈,소수빈
1394,소수빈,2024-04-21,7.32743,소수빈,소수빈
1395,소수빈,2024-04-28,5.33982,소수빈,소수빈
1396,소수빈,2024-05-05,5.13172,소수빈,소수빈
1397,숀,2024-07-28,29.53396,숀 (SHAUN),숀
1398,순순희,2023-12-10,90.05097,순순희(기태),순순희
1399,순순희,2023-12-17,100.0,순순희(기태),순순희
1400,순순희,2023-12-24,65.91668,순순희(기태),순순희
1401,순순희,2023-12-31,70.39901,순순희(기태),순순희
1402,순순희,2024-01-07,69.87168,순순희(기태),순순희
1403,순순희,2024-01-14,65.27509,순순희(기태),순순희
1404,순순희,2024-01-21,51.96871,순순희(기태),순순희
1405,순순희,2024-01-28,39.33907,순순희(기태),순순희
1406,순순희,2024-02-04,38.48655,순순희(기태),순순희
1407,순순희,2024-02-11,41.72086,순순희(기태),순순희
1408,순순희,2024-02-18,41.95816,순순희(기태),순순희
1409,순순희,2024-02-25,42.54702,순순희(기태),순순희
1410,순순희,2024-03-03,52.87396,순순희(기태),순순희
1411,순순희,2024-03-10,42.04605,순순희(기태),순순희
1412,순순희,2024-03-17,35.55985,순순희(기태),순순희
1413,순순희,2024-03-24,40.90349,순순희(기태),순순희
1414,순순희,2024-03-31,48.03128,순순희(기태),순순희
1415,순순희,2024-04-07,55.58973,순순희(기태),순순희
1416,순순희,2024-04-07,55.58973,순순희(지환),순순희
1417,순순희,2024-04-14,57.99789,순순희(기태),순순희
1418,순순희,2024-04-14,57.99789,순순희(지환),순순희
1419,순순희,2024-04-21,49.49903,순순희(기태),순순희
1420,순순희,2024-04-21,49.49903,순순희(지환),순순희
1421,순순희,2024-04-28,56.55651,순순희(기태),순순희
1422,순순희,2024-04-28,56.55651,순순희(지환),순순희
1423,순순희,2024-05-05,54.95693,순순희(기태),순순희
1424,순순희,2024-05-05,54.95693,순순희(지환),순순희
1425,순순희,2024-05-12,44.77939,순순희(지환),순순희
1426,순순희,2024-05-12,44.77939,순순희(기태),순순희
1427,순순희,2024-05-19,45.52645,순순희(지환),순순희
1428,순순희,2024-05-19,45.52645,순순희(기태),순순희
1429,순순희,2024-05-26,47.07329,순순희(지환),순순희
1430,순순희,2024-05-26,47.07329,순순희(기태),순순희
1431,순순희,2024-06-02,45.39462,순순희(지환),순순희
1432,순순희,2024-06-02,45.39462,순순희(기태),순순희
1433,순순희,2024-06-09,48.74318,순순희(지환),순순희
1434,순순희,2024-06-09,48.74318,순순희(기태),순순희
1435,순순희,2024-06-16,43.01283,순순희(지환),순순희
1436,순순희,2024-06-16,43.01283,순순희(기태),순순희
1437,순순희,2024-06-23,40.85076,순순희(지환),순순희
1438,순순희,2024-06-23,40.85076,순순희(기태),순순희
1439,순순희,2024-06-30,38.63596,순순희(지환),순순희
1440,순순희,2024-06-30,38.63596,순순희(기태),순순희
1441,순순희,2024-07-07,37.12427,순순희(지환),순순희
1442,순순희,2024-07-07,37.12427,순순희(기태),순순희
1443,순순희,2024-07-14,62.8933,순순희(지환),순순희
1444,순순희,2024-07-14,62.8933,순순희(기태),순순희
1445,순순희,2024-07-21,60.0457,순순희(지환),순순희
1446,순순희,2024-07-21,60.0457,순순희(기태),순순희
1447,순순희,2024-07-28,55.60731,순순희(지환),순순희
1448,순순희,2024-07-28,55.60731,순순희(기태),순순희
1449,순순희,2024-08-04,49.68359,순순희(지환),순순희
1450,순순희,2024-08-04,49.68359,순순희(기태),순순희
1451,순순희,2024-08-11,45.13095,순순희(지환),순순희
1452,순순희,2024-08-11,45.13095,순순희(기태),순순희
1453,순순희,2024-08-18,47.46879,순순희(지환),순순희
1454,순순희,2024-08-18,47.46879,순순희(기태),순순희
1455,순순희,2024-08-25,38.10863,순순희(지환),순순희
1456,순순희,2024-08-25,38.10863,순순희(기태),순순희
1457,순순희,2024-09-01,44.02355,순순희(지환),순순희
1458,순순희,2024-09-01,44.02355,순순희(기태),순순희
1459,스탠딩 에그,2024-03-10,48.04778,스탠딩 에그(Standing Egg),스탠딩 에그
1460,스탠딩 에그,2024-03-17,52.0979,스탠딩 에그(Standing Egg),스탠딩 에그
1461,스탠딩 에그,2024-03-24,67.89044,스탠딩 에그(Standing Egg),스탠딩 에그
1462,스탠딩 에그,2024-06-16,87.23776,스탠딩 에그(Standing Egg),스탠딩 에그
1463,스탠딩 에그,2024-06-23,82.34265,스탠딩 에그(Standing Egg),스탠딩 에그
1464,스탠딩 에그,2024-06-30,100.0,스탠딩 에그(Standing Egg),스탠딩 에그
1465,스탠딩 에그,2024-07-07,97.63986,스탠딩 에그(Standing Egg),스탠딩 에그
1466,스탠딩 에그,2024-07-14,80.44871,스탠딩 에그(Standing Egg),스탠딩 에그
1467,스탠딩 에그,2024-07-21,68.5606,스탠딩 에그(Standing Egg),스탠딩 에그
1468,스탠딩 에그,2024-07-28,59.46969,스탠딩 에그(Standing Egg),스탠딩 에그
1469,스탠딩 에그,2024-08-04,65.12237,스탠딩 에그(Standing Egg),스탠딩 에그
1470,스탠딩 에그,2024-08-11,96.76573,스탠딩 에그(Standing Egg),스탠딩 에그
1471,스탠딩 에그,2024-08-18,68.0944,스탠딩 에그(Standing Egg),스탠딩 에그
1472,스탠딩 에그,2024-08-25,64.80186,스탠딩 에그(Standing Egg),스탠딩 에그
1473,스탠딩 에그,2024-09-01,61.65501,스탠딩 에그(Standing Egg),스탠딩 에그
1474,승관,2024-02-25,30.55167,승관 (SEVENTEEN),승관
1475,신예영,2024-07-21,100.0,신예영,신예영
1476,신예영,2024-07-28,51.31138,신예영,신예영
1477,싱어게인3 49호 가수,2023-12-17,26.65516,싱어게인3 49호 가수,싱어게인3 49호 가수
1478,싱어게인3 49호 가수,2023-12-31,4.24843,싱어게인3 49호 가수,싱어게인3 49호 가수
1479,싱어게인3 49호 가수,2024-01-07,26.61203,싱어게인3 49호 가수,싱어게인3 49호 가수
1480,싱어게인3 49호 가수,2024-01-14,5.00323,싱어게인3 49호 가수,싱어게인3 49호 가수
1481,싸이,2024-02-11,12.09059,싸이 (Psy),싸이
1482,싸이,2024-06-02,30.08237,싸이 (Psy),싸이
1483,싸이,2024-06-09,46.0976,싸이 (Psy),싸이
1484,싸이,2024-06-16,24.33596,싸이 (Psy),싸이
1485,싸이,2024-06-23,31.53231,싸이 (Psy),싸이
1486,싸이,2024-06-30,40.30315,싸이 (Psy),싸이
1487,싸이,2024-07-07,55.75797,싸이 (Psy),싸이
1488,싸이,2024-07-14,85.38134,싸이 (Psy),싸이
1489,싸이,2024-07-21,47.53687,싸이 (Psy),싸이
1490,싸이,2024-07-28,32.1799,싸이 (Psy),싸이
1491,싸이,2024-08-04,30.9808,싸이 (Psy),싸이
1492,싸이,2024-08-11,38.23231,싸이 (Psy),싸이
1493,싸이,2024-08-18,35.40892,싸이 (Psy),싸이
1494,싸이,2024-08-25,33.22065,싸이 (Psy),싸이
1495,싸이,2024-09-01,18.1341,싸이 (Psy),싸이
1496,싹쓰리,2024-07-28,97.05042,"싹쓰리 (유두래곤, 린다G, 비룡)",싹쓰리
1497,싹쓰리,2024-08-04,83.82492,"싹쓰리 (유두래곤, 린다G, 비룡)",싹쓰리
1498,싹쓰리,2024-08-11,79.82873,"싹쓰리 (유두래곤, 린다G, 비룡)",싹쓰리
1499,씨스타19,2024-01-14,100.0,씨스타19,씨스타19
1500,씨스타19,2024-01-21,68.62428,씨스타19,씨스타19
1501,씨스타19,2024-01-28,29.01663,씨스타19,씨스타19
1502,씨스타19,2024-02-04,14.23102,씨스타19,씨스타19
1503,씨스타19,2024-02-11,9.50666,씨스타19,씨스타19
1504,씨스타19,2024-02-18,7.86358,씨스타19,씨스타19
1505,아이유,2023-09-24,35.75378,아이유 (IU),아이유
1506,아이유,2023-10-01,32.8794,아이유 (IU),아이유
1507,아이유,2023-10-08,29.49059,아이유 (IU),아이유
1508,아이유,2023-10-15,29.08512,아이유 (IU),아이유
1509,아이유,2023-10-22,30.60384,아이유 (IU),아이유
1510,아이유,2023-10-29,28.19265,아이유 (IU),아이유
1511,아이유,2023-11-05,26.55127,아이유 (IU),아이유
1512,아이유,2023-11-12,27.60355,아이유 (IU),아이유
1513,아이유,2023-11-19,28.93758,아이유 (IU),아이유
1514,아이유,2023-11-26,24.99936,아이유 (IU),아이유
